Date/Time,Electricity:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 09/09  09:00:00,938837874.825459,158.0375555854327,0.039489023155758515,0.0013130379972976405,0.3856304735981817,0.002271199033262757,0.8127810522105194,0.027773359199599102,0.016941329451225402,0.010832029748373696,0.001040579735320294,0.0034955938360951276,0.0000031583820482153194,0.0,1972.2542771608346,0.0,0.0,43.28842524019116 
 09/09  10:00:00,938542531.6529405,157.98783953296478,0.03947660054937332,0.001312624936834106,0.3855091605040402,0.002270484550873528,0.8125253644704318,0.02776462215112944,0.01693599998367731,0.01082862216745213,0.0010402523858081697,0.0034944941789540264,0.000003157388472434923,0.0,1971.6338379445983,0.0,0.0,43.27480740351606 
 09/09  11:00:00,931914744.6974506,156.87216314466255,0.03919782522556628,0.0013033554598094708,0.3827867771287119,0.0022544508737822842,0.8067874838416685,0.02756855431796127,0.016816401568065492,0.010752152749895775,0.0010329063455803134,0.0034698168072269117,0.000003135091669226481,0.0,1957.710580775722,0.0,0.0,42.96920995392021 
 09/09  12:00:00,928473720.2823888,156.2929245968278,0.03905309023302972,0.0012985429187651024,0.381373366027152,0.0022461264851583434,0.8038084823337925,0.02746675952499782,0.016754308282495703,0.010712451242502115,0.001029092417349391,0.0034570047722018234,0.000003123515581350795,0.0,1950.4818831460252,0.0,0.0,42.81054940971414 
 09/09  13:00:00,922746441.9808097,155.3288336848508,0.03881219174402002,0.0012905328733326367,0.37902086928294354,0.002232271282582296,0.7988501999624884,0.027297331169185698,0.016650959545543707,0.010646371623641987,0.00102274447389827,0.0034356802823559884,0.000003104248215325321,0.0,1938.4503605267662,0.0,0.0,42.54647308169663 
 09/09  14:00:00,917001410.9806069,154.36175440483836,0.03857054654810189,0.001282497999366435,0.3766610805645172,0.002218373133387845,0.7938765485296517,0.027127377640616,0.01654729046114505,0.010580087179470947,0.0010163768538885751,0.003414289693532313,0.0000030849211267362987,0.0,1926.3815441033998,0.0,0.0,42.28157820301367 
 09/09  15:00:00,907598817.3465066,152.77898601218845,0.03817505841570182,0.0012693477387668425,0.3727989370215296,0.0021956267549719756,0.7857364317402087,0.0268492235339165,0.01637762065901771,0.010471602874898789,0.0010059553011823475,0.0033792808286025955,0.0000030532894853880765,0.0,1906.6291395525004,0.0,0.0,41.84803852325873 
 09/09  16:00:00,897049151.3539057,151.0031272932127,0.03773132258458743,0.0012545932080022426,0.36846563006607075,0.002170105424989314,0.776603258850768,0.026537135929757184,0.016187251936181226,0.010349883993575957,0.0009942623678861283,0.003340001046219024,0.000003017798932035728,0.0,1884.4670342152037,0.0,0.0,41.361609034339146 
 09/09  17:00:00,882257319.2806716,148.51317131021756,0.03710915446065589,0.0012339056770849228,0.3623898406664936,0.0021343216165110295,0.763797511278175,0.02609955359908432,0.015920333326419712,0.010179220272664602,0.000977867544971118,0.0032849263220241097,0.000002968037138084878,0.0,1853.3932409056779,0.0,0.0,40.67957954443739 
 09/09  18:00:00,863651219.0343186,145.3811474744112,0.03632655211453389,0.001207883594614579,0.35474732917200347,0.002089310483039062,0.7476896335057996,0.025549134917326535,0.015584586247474275,0.009964548669852257,0.0009572451016410678,0.003215649856854859,0.0000029054436120021125,0.0,1814.3066618741545,0.0,0.0,39.82167979292226 
 09/09  19:00:00,792817807.237599,133.457534724754,0.03334718548090499,0.0011088175432107466,0.32565229277626545,0.0019179531265569102,0.6863669530776139,0.023453691346167718,0.01430639733160247,0.009147294014565245,0.0008787354730079377,0.002951914398043897,0.0000026671500980402964,0.0,1665.5040803763136,0.0,0.0,36.555655984881895 
 09/09  20:00:00,800056445.630468,134.67603767190934,0.033651654193530486,0.0011189413436169687,0.32862558521205154,0.001935464551011403,0.6926336667321107,0.023667829814152445,0.014437018561401792,0.00923081125275065,0.0008867585626434418,0.0029788661651448346,0.000002691501891003283,0.0,1680.7105775937493,0.0,0.0,36.88941889039819 
 09/09  21:00:00,797504106.7206618,134.2463943723073,0.033544298735241784,0.0011153716985691695,0.3275772043478319,0.001929290034814356,0.6904240278153851,0.02359232473788532,0.014390961605774338,0.009201363132110979,0.0008839296267659798,0.0029693629906351743,0.000002682915465583247,0.0,1675.3487771523628,0.0,0.0,36.77173431988028 
 09/09  22:00:00,794414054.4575932,133.72623607939929,0.0334143261929735,0.0011110500194551915,0.3263079561106197,0.0019218147039816312,0.6877488737796267,0.023500912648802642,0.014335201612687266,0.009165711036115373,0.0008805047055391625,0.002957857737243046,0.0000026725200971629676,0.0,1668.8573807612443,0.0,0.0,36.62925658228049 
 09/09  23:00:00,791334346.0283484,133.2078189968288,0.03328478872890598,0.0011067428069996355,0.3250429566341822,0.0019143643965379396,0.6850826747214682,0.023409806558252824,0.014279628274081546,0.009130178284171276,0.0008770912491074406,0.0029463909972542706,0.000002662159526847808,0.0,1662.3877140755928,0.0,0.0,36.48725578355288 
 09/09  24:00:00,788556648.8977548,132.74024043353606,0.033167954343277795,0.001102857980902124,0.32390200920469947,0.0019076447027474926,0.6826779362069021,0.02332763477734761,0.01422950472935998,0.009098130047987624,0.0008740125329388044,0.0029360487419739885,0.000002652814964822893,0.0,1656.5524946054693,0.0,0.0,36.35918027892973 
 09/10  01:00:00,710593115.722292,119.61639174971025,0.029888683396264753,0.0009938198986006517,0.2918782540622786,0.00171903844183074,0.6151824886673756,0.021021262964477847,0.012822652773208754,0.008198610191269088,0.0007876000916731166,0.002645765559631124,0.000002390534724325991,0.0,1492.7713819224475,0.0,0.0,32.7643971243253 
 09/10  02:00:00,723055460.3298883,121.71421772313936,0.030412869550211632,0.0010112494595972544,0.29699719949688264,0.001749186847411653,0.6259715267268546,0.02138993276630099,0.013047535781652833,0.008342396984648153,0.0008014129805658385,0.0026921668565554804,0.0000024324597963141906,0.0,1518.9515277334099,0.0,0.0,33.33901739405369 
 09/10  03:00:00,720782746.7935362,121.33164464906328,0.030317275582530997,0.00100807089244501,0.29606367559368535,0.001743688789733051,0.6240039681643148,0.021322699763569142,0.013006524665889358,0.008316175097679781,0.0007988939730635517,0.002683704816791309,0.000002424814069798007,0.0,1514.1771474990533,0.0,0.0,33.23422593575313 
 09/10  04:00:00,718043697.6996104,120.87057183229713,0.030202066795161926,0.0010042401186413255,0.29493860296120805,0.0017370625917269896,0.6216326884531813,0.02124167129593826,0.012957098524989467,0.008284572770948795,0.0007958580932193171,0.0026735064605189133,0.000002415599525179167,0.0,1508.4231175054795,0.0,0.0,33.10793243491449 
 09/10  05:00:00,715433912.1341777,120.43125835504759,0.030092295038622922,0.0010005901299647937,0.29386662571084987,0.0017307491028785173,0.6193733161858337,0.02116446679249174,0.012910004944461234,0.008254461848030501,0.0007929654851921584,0.0026637893937274263,0.0000024068198411670724,0.0,1502.9406365767522,0.0,0.0,32.9875990841076 
 09/10  06:00:00,713042297.4251673,120.02867026966125,0.029991699897378415,0.0009972452702482954,0.2928842627942797,0.001724963404239068,0.6173028211921875,0.021093716372039495,0.012866848257037142,0.008226868115002351,0.0007903146911971326,0.0026548846468490736,0.000002398774114459902,0.0,1497.9164758929458,0.0,0.0,32.87732526866999 
 09/10  07:00:00,822910367.1280364,138.52311072452616,0.03461292669799261,0.0011509043354371949,0.3380129020289423,0.0019907518437414606,0.7124190150441221,0.024343910517638567,0.014849417574825417,0.009494492942813145,0.0009120891636137018,0.0030639586281351605,0.000002768385682470112,0.0,1728.7207246405512,0.0,0.0,37.94317939444327 
 09/10  08:00:00,829422933.2514448,139.61939162491413,0.03488685564924897,0.001160012667140939,0.3406879581018307,0.0020065067832045654,0.7180571454267065,0.024536569807497514,0.014966936830522318,0.009569632976975193,0.0009193074965279039,0.003088206995833769,0.0000027902948666685157,0.0,1742.4019327986402,0.0,0.0,38.24346418196036 
 09/10  09:00:00,927883474.8214369,156.19356670730764,0.039028263564549345,0.0012977174144488154,0.3811309209333296,0.0022446985869490274,0.8032974885406373,0.027449298470600122,0.016743657303152824,0.01070564116744729,0.001028438206987836,0.0034548070994721526,0.0000031215299129857886,0.0,1949.2419308963854,0.0,0.0,42.783334064876755 
 09/10  10:00:00,922338165.4196465,155.26010719707347,0.038795018978615,0.0012899618667162782,0.37885316846061606,0.0022312835962565924,0.7984967422869159,0.027285253246159775,0.016643592194997517,0.010641661051162255,0.0010222919524061737,0.003434160138070278,0.0000031028747158148493,0.0,1937.5926776236684,0.0,0.0,42.527648053575014 
 09/10  11:00:00,918512781.1335402,154.616168133725,0.03863411719492651,0.0012846117684121843,0.377281880388945,0.002222029379607015,0.7951849885235208,0.027172088050439178,0.01657456313555473,0.010597524914884447,0.001018052011224982,0.003419917008250133,0.0000030900055875225877,0.0,1929.5565398384733,0.0,0.0,42.351265244439944 
 09/10  12:00:00,912936228.8123763,153.6774494038326,0.03839955848181464,0.0012768125250199552,0.3749912947933699,0.0022085388072937483,0.7903571943059672,0.027007118576087882,0.016473934248919325,0.010533184327168552,0.0010118711279287736,0.003399153719461696,0.0000030712452847968673,0.0,1917.841653315311,0.0,0.0,42.094138668355015 
 09/10  13:00:00,910691543.8596725,153.29959447009273,0.038305143441208,0.001273673158028173,0.3740692837149921,0.0022031085552435656,0.7884139009571782,0.026940714734537536,0.01643342890894779,0.010507285825589744,0.0010093831864677453,0.0033907960390835963,0.0000030636938503600787,0.0,1913.1261538477686,0.0,0.0,41.990639566573506 
 09/10  14:00:00,903705758.0089846,152.12365499290527,0.03801131011107071,0.0012639029916246896,0.3711998512194645,0.0021862088215450154,0.7823660895868763,0.02673405632745239,0.016307370403272126,0.010426685924180263,0.0010016403510044183,0.0033647857229100126,0.000003040192688748346,0.0,1898.4508340797947,0.0,0.0,41.66853531763947 
 09/10  15:00:00,892731280.5184634,150.27628640783217,0.03754970602865539,0.0012485543288449513,0.36669205166680036,0.0021596598045790457,0.7728651442145298,0.026409401652193545,0.01610933595695567,0.010300065695237873,0.0009894765693882492,0.003323924231380005,0.000003003273010043383,0.0,1875.3963102363568,0.0,0.0,41.1625183991306 
 09/10  16:00:00,882588348.404008,148.56889449191112,0.03712307807523002,0.0012343686471341805,0.36252581187199145,0.00213512242892504,0.7640840934521502,0.02610934633433125,0.01592630674695032,0.010183039587380923,0.0009782344477205504,0.003286158849379611,0.000002969150766399859,0.0,1854.0886470262358,0.0,0.0,40.69484280750136 
 09/10  17:00:00,870944451.3939763,146.60884039705894,0.03663331713675287,0.0012180837489416845,0.35774304624342995,0.002106953979034252,0.7540036108497585,0.025764888422252587,0.0157161926254043,0.010048695796848282,0.0009653287015915416,0.0032428048947642195,0.0000029299790667125313,0.0,1829.627846821382,0.0,0.0,40.15795994546626 
 09/10  18:00:00,855674876.8717995,144.0384645131897,0.03599105440103088,0.0011967280579456073,0.35147102269972225,0.0020700144351331828,0.7407842668290998,0.02531317318003538,0.015440653153151618,0.00987252002688376,0.0009484043632783964,0.0031859513825543083,0.0000028786100802794955,0.0,1797.5504408396641,0.0,0.0,39.45390245814378 
 09/10  19:00:00,797432602.0178592,134.23435775901464,0.03354129113303439,0.0011152716936649334,0.3275478335766417,0.0019291170534975245,0.6903621239775232,0.023590209435713723,0.014389671303412267,0.009200538132301454,0.0008838503730985347,0.002969096755745136,0.0000026826749137523606,0.0,1675.1985643629976,0.0,0.0,36.76843734383725 
 09/10  20:00:00,804452126.3002529,135.4159765333619,0.03383654355559071,0.0011250890458967548,0.33043112423420773,0.0019460984058605197,0.6964391437540443,0.023797865916702486,0.01451633861908806,0.009281527297614427,0.0008916306032274112,0.0029952326908962573,0.0000027062895761717322,0.0,1689.944759803993,0.0,0.0,37.092097221935575 
 09/10  21:00:00,797565761.120074,134.25677285280483,0.03354689201792811,0.001115457927055791,0.32760252907735377,0.0019294391866712386,0.6904774039402429,0.023594148641486814,0.014392074159411735,0.009202074482075079,0.0008839979626526566,0.0029695925496935945,0.0000026831228796144863,0.0,1675.4782970153847,0.0,0.0,36.774577113009165 
 09/10  22:00:00,794348638.8067335,133.71522445552245,0.0334115747060333,0.0011109585305650435,0.3262810864357822,0.0019216564530556974,0.6876922414227921,0.023498977477227952,0.014334021187267502,0.009164956289960448,0.0008804322007942193,0.002957614173841887,0.000002672300029755284,0.0,1668.719959486857,0.0,0.0,36.62624036341277 
 09/10  23:00:00,791258826.3215493,133.19510652518582,0.03328161224920647,0.0011066371867991397,0.3250119366880553,0.0019141817022840391,0.6850172949701812,0.023407572481422494,0.014278265520972352,0.009129306960450138,0.0008770075453300155,0.0029461098132195504,0.0000026619054679813765,0.0,1662.2290668067312,0.0,0.0,36.483773681616434 
 09/10  24:00:00,788502830.4214828,132.73118099882066,0.03316569065205624,0.0011027827115652165,0.3238799031041153,0.0019075145072424346,0.6826313438836208,0.0233260426815096,0.014228533574955656,0.009097509106553943,0.000873952882154259,0.002935848358564916,0.000002652633911934127,0.0,1656.439435979626,0.0,0.0,36.35669878862228 
 09/11  01:00:00,711200959.9940578,119.71871210284293,0.029914250298886058,0.0009946700162265691,0.2921279279204392,0.001720508914379225,0.6157087182966157,0.021039244639216213,0.012833621323092771,0.008205623316123439,0.0007882738080286138,0.002648028758365075,0.000002392579597554409,0.0,1494.0483046979168,0.0,0.0,32.792423924288926 
 09/11  02:00:00,723095472.4818628,121.72095309551972,0.030414552525343114,0.0010113054197127384,0.2970136346083425,0.001749283643209223,0.6260061664871955,0.0213911164337892,0.013048257800935211,0.008342858632853986,0.0008014573288347222,0.0026923158346011692,0.0000024325944027951336,0.0,1519.0355828615484,0.0,0.0,33.340862295176535 
 09/11  03:00:00,720764662.2114578,121.3286004140339,0.030316514916073452,0.0010080455997463762,0.2960562472973429,0.0017436450402354702,0.6239883117809876,0.021322164772802892,0.013006198329605752,0.008315966443197136,0.0007988739286553135,0.002683637482105165,0.0000024247532307320533,0.0,1514.1391564940977,0.0,0.0,33.23339208243267 
 09/11  04:00:00,718026032.646369,120.86759821788678,0.030201323774758513,0.0010042154126864934,0.294931346987594,0.0017370198571367902,0.6216173952689737,0.021241148715967738,0.012956779759103726,0.008284368956864012,0.000795838513804256,0.0026734406878728785,0.0000024155400974669558,0.0,1508.3860078215332,0.0,0.0,33.10711792544794 
 09/11  05:00:00,715418836.760779,120.42872066965445,0.030091660944297178,0.0010005690458792166,0.2938604334560002,0.001730712633138206,0.619360264967746,0.0211640208222431,0.012909732909348253,0.008254287912894839,0.0007929487761005446,0.0026637332632881436,0.000002406769125500407,0.0,1502.9089671368388,0.0,0.0,32.986903980946735 
 09/11  06:00:00,713063127.3129761,120.03217663070686,0.029992576035787477,0.0009972744024711274,0.29289281873318684,0.0017250137950704594,0.6173208542717902,0.02109433257636158,0.012867224132362652,0.008227108443998925,0.0007903377784198834,0.0026549622031869506,0.0000023988441891186756,0.0,1497.9602340714614,0.0,0.0,32.87828570397555 
 09/11  07:00:00,824521768.6842467,138.79436305662597,0.0346807048256893,0.0011531580062028762,0.3386747900523603,0.0019946500819301824,0.7138140553247816,0.024391580126455464,0.014878495315907228,0.00951308481054823,0.0009138751927565584,0.0030699583917774293,0.000002773806662901421,0.0,1732.1058603457443,0.0,0.0,38.0174787358614 
 09/11  08:00:00,829579217.4177705,139.64569943405252,0.03489342921133929,0.0011602312427377104,0.3407521522920015,0.0020068848596083736,0.7181924454743038,0.02454119311510468,0.014969756978303666,0.00957143613680101,0.0009194807172093343,0.0030887888917959334,0.0000027908206284838183,0.0,1742.7302451982073,0.0,0.0,38.25067021362102 
 09/11  09:00:00,923626259.175761,155.47693610229743,0.038849198262947186,0.0012917633663055172,0.3793822568352213,0.0022343997011476345,0.7996118849824908,0.027323358537318786,0.016666835846826607,0.010656522690492179,0.0010237196368826382,0.0034389561233142945,0.0000031072080435435446,0.0,1940.2986277008881,0.0,0.0,42.58704015071882 
 09/11  10:00:00,920518181.8353468,154.95374359098034,0.03871846755708562,0.0012874164777149154,0.37810560474341415,0.0022268807647687974,0.7969211260784965,0.027231413217780512,0.01661075059121883,0.01062066262656168,0.0010202747372008434,0.0034273837567911835,0.0000030967520362395636,0.0,1933.7693653087865,0.0,0.0,42.44373130347374 
 09/11  11:00:00,912805831.3544617,153.65549918638192,0.038394073756098816,0.0012766301540040599,0.3749377336463391,0.0022082233549794595,0.7902443051843294,0.027003261067209627,0.01647158122679126,0.010531679840418372,0.0010117265992983446,0.003398668207998694,0.0000030708066094927983,0.0,1917.5677221595715,0.0,0.0,42.088126234515464 
 09/11  12:00:00,905670684.3469981,152.45441727219958,0.038093958056729695,0.0012666510943726557,0.3720069506075825,0.002190962292744884,0.784067187230411,0.026792184153831944,0.016342827499041576,0.01044935665479036,0.0010038182164096823,0.003372101772442865,0.00000304680297603911,0.0,1902.5786334351128,0.0,0.0,41.75913516364737 
 09/11  13:00:00,900917483.3570256,151.65429588191034,0.03789403081796987,0.001260003372038502,0.3700545590413483,0.0021794635390379818,0.779952193784161,0.02665157163490588,0.016257055987177523,0.010394515647728354,0.0009985499110284264,0.0033544040841328804,0.0000030308125424607036,0.0,1892.5933939874378,0.0,0.0,41.53997209915737 
 09/11  14:00:00,894231196.1480397,150.5287719604913,0.03761279487990038,0.0012506520778463328,0.3673081465113957,0.0021632883404734916,0.7741636676724384,0.02645377320628861,0.016136401934491375,0.010317371271797236,0.0009911390308746026,0.003329508897241919,0.000003008318936209466,0.0,1878.5472429960328,0.0,0.0,41.23167728943376 
 09/11  15:00:00,885783248.46452,149.10670214693027,0.037257460683615254,0.001238836964071011,0.36383812665654686,0.0021428514033554284,0.7668500174764372,0.026203860104351353,0.01598395871854226,0.01021990138580909,0.00098177557910062,0.0032980544846729163,0.0000029798988574894296,0.0,1860.8003013793555,0.0,0.0,40.84215492190136 
 09/11  16:00:00,875666912.0320874,147.4037871664724,0.036831951387128845,0.0012246884784960126,0.359682811117916,0.0021183783669115443,0.7580919914204511,0.025904591558571635,0.015801409427619015,0.010103182130952614,0.0009705629352890048,0.003260388126907312,0.0000029458660854436265,0.0,1839.5485087822872,0.0,0.0,40.37570561781743 
 09/11  17:00:00,864615310.5023743,145.54343604739893,0.03636710334422666,0.0012092319517317896,0.3551433326347817,0.0020916427745549236,0.7485242773765309,0.02557765534599859,0.01560198327801534,0.009975672067983242,0.0009583136717015166,0.0032192394778997003,0.0000029086869506734573,0.0,1816.3319673847577,0.0,0.0,39.86613262397937 
 09/11  18:00:00,850828986.6054506,143.22274044318303,0.035787228503003816,0.0011899507024286777,0.3494805587351486,0.0020582914512364417,0.7365890294029234,0.02516981866205306,0.015353209063295355,0.009816609598757707,0.0009430333238838833,0.003167908582407806,0.00000286230782699886,0.0,1787.370485321534,0.0,0.0,39.23046562826939 
 09/11  19:00:00,797926889.5121009,134.3175627398117,0.03356208165590218,0.001115962993280055,0.32775086364776396,0.0019303128140320941,0.6907900439842007,0.023604831794369625,0.01439859072124586,0.009206241073123766,0.0008843982265285273,0.0029709371462581955,0.0000026843377660832395,0.0,1676.236933873651,0.0,0.0,36.79122820881554 
 09/11  20:00:00,802499340.9137275,135.08725797891844,0.03375440627777683,0.001122357923216439,0.32962901177833626,0.001941374305564853,0.6947485569085823,0.023740097252448526,0.01448110060678821,0.009258996645660312,0.0008894661944885481,0.0029879618460108993,0.000002699720132741507,0.0,1685.8424654311038,0.0,0.0,37.00205717723621 
 09/11  21:00:00,799669821.1006155,134.6109559391995,0.033635392147205644,0.0011184006190552564,0.32846677802654106,0.0019345292444137648,0.6922989538912567,0.023656392416673173,0.014430041921760603,0.00922635049491257,0.0008863300396132892,0.002977426638300343,0.0000026902012319574242,0.0,1679.8983799789066,0.0,0.0,36.871592205402486 
 09/11  22:00:00,796255223.9222246,134.0361659718879,0.03349176872652704,0.001113625038562697,0.3270642219917255,0.001926268787503689,0.6893428312614114,0.023555379412723995,0.014368425515676542,0.009186953897047451,0.0008825454025386761,0.0029647130003340972,0.0000026787140490057127,0.0,1672.725199102374,0.0,0.0,36.71415018197579 
 09/11  23:00:00,792951023.9128062,133.47995950998848,0.03335278878741088,0.0011090038571219245,0.32570701192525686,0.0019182753990089044,0.6864822828830575,0.023457632255105373,0.014308801226506586,0.009148831028598784,0.0008788831263742369,0.0029524104063550294,0.000002667598257586028,0.0,1665.7839339745885,0.0,0.0,36.56179840865929 
 09/11  24:00:00,789925505.827719,132.9706644598334,0.03322553065592318,0.0011047724340895193,0.32446427129525296,0.0019109561866781845,0.6838629980857369,0.02336812926124966,0.014254205752661186,0.009113923508588473,0.0008755297328942688,0.002941145434358462,0.000002657419991175262,0.0,1659.4281071125222,0.0,0.0,36.422296246517085 
 09/12  01:00:00,712228722.7983195,119.8917186736924,0.02995747964685379,0.000996107422673828,0.29255008457557813,0.0017229952370447826,0.6165984844169119,0.021069648637925844,0.012852167302895673,0.00821748133503017,0.0007894129494879733,0.002651855448169439,0.0000023960371355147383,0.0,1496.2073671313415,0.0,0.0,32.83981254644608 
 09/12  02:00:00,723985183.6985722,121.87072100501298,0.030451975202655863,0.0010125497502467815,0.2973790861597396,0.0017514359969962381,0.6267764170685486,0.02141743649379975,0.013064312639840734,0.008353123853959015,0.0008024434580559865,0.002695628514168568,0.0000024355875158877144,0.0,1520.9046348029385,0.0,0.0,33.381885562902134 
 09/12  03:00:00,721511665.8785012,121.45434590930894,0.03034793508551516,0.0010090903426410221,0.296363081294592,0.001745452161626635,0.6246350160126607,0.021344263158183933,0.013019678010777552,0.008324585147406381,0.0007997018851097544,0.002686418815798741,0.000002427266255648501,0.0,1515.7084169776026,0.0,0.0,33.2678353162029 
 09/12  04:00:00,718668996.605509,120.97583037932456,0.030228367867622275,0.0010051146479345394,0.2951954463627026,0.0017385752898281832,0.622174029100284,0.021260169325881793,0.012968382043746408,0.00829178728213538,0.000796551155767648,0.0026758346484412237,0.000002417703118240457,0.0,1509.7367079290568,0.0,0.0,33.13676404223092 
 09/12  05:00:00,715941528.8198377,120.51670708088963,0.030113646208608482,0.0010013000714937908,0.2940751307873347,0.0017319771088597986,0.6198127756867269,0.021179483464618613,0.01291916488755397,0.00826031857706464,0.0007935281122980435,0.002665679413085478,0.0000024085275347639687,0.0,1504.0070072529857,0.0,0.0,33.01100453837941 
 09/12  06:00:00,713498214.3868854,120.10541621708401,0.030010876494255417,0.0009978829056807813,0.2930715320540563,0.0017260663403161776,0.6176975226393726,0.021107203626742913,0.012875075278611346,0.008232128348131567,0.0007908200158799922,0.0026565821715909778,0.0000024003078829474967,0.0,1498.8742388911055,0.0,0.0,32.89834692516925 
 09/12  07:00:00,824441062.7982113,138.78077757899197,0.03467731020699324,0.0011530451327261965,0.33864163986755363,0.001994454841478921,0.7137441857373582,0.024389192628440644,0.01487703897819372,0.009512153650246921,0.0009137857407736534,0.003069657897937836,0.0000027735351570019737,0.0,1731.9363182627144,0.0,0.0,38.0137575068742 
 09/12  08:00:00,829349064.2906557,139.60695702857987,0.034883748602567835,0.0011599093556374966,0.3406576162045797,0.002006328082369383,0.7179931947774136,0.02453438456419118,0.014965603865124879,0.009568780699066297,0.0009192256223878341,0.003087931958054684,0.0000027900463611427665,0.0,1742.2467533179522,0.0,0.0,38.240058193479896 
 09/12  09:00:00,922692966.9574922,155.31983206465986,0.03880994249897924,0.0012904580843414752,0.3789989042566907,0.0022321419179448868,0.7988039049770765,0.0272957492336134,0.01664999458874794,0.010645754644865455,0.0010226852037866754,0.003435481177732169,0.000003104068317860377,0.0,1938.338023406282,0.0,0.0,42.544007427496716 
 09/12  10:00:00,920937890.6817882,155.02439451157886,0.0387361211827011,0.001288003473273954,0.37827800141121654,0.0022278961076217553,0.7972844810378352,0.027243829338672136,0.016618324237352867,0.01062550510131927,0.0010207399298949736,0.003428946467133316,0.000003098163995558231,0.0,1934.6510644708599,0.0,0.0,42.46308345735357 
 09/12  11:00:00,918953372.6977763,154.69033430840815,0.038652649181064785,0.0012852279700809105,0.3774628546957297,0.002223095241095553,0.7955664222990186,0.027185121938506508,0.016582513610331372,0.010602608328175134,0.0010185403496970344,0.003421557471633085,0.0000030914877992274972,0.0,1930.4821081611267,0.0,0.0,42.3715802695378 
 09/12  12:00:00,916564191.6860023,154.28815589499243,0.03855215640501995,0.0012818865140798255,0.37648149142760046,0.002217315429959109,0.7934980342325144,0.0271144435133895,0.016539400838973907,0.010575042674415587,0.0010158922531390143,0.0034126617861883262,0.0000030834502598185475,0.0,1925.4630600424525,0.0,0.0,42.261418668278694 
 09/12  13:00:00,913709894.6763254,153.807683031232,0.03843210010591772,0.0012778945570766256,0.3753090803679846,0.002210410428805179,0.7910269808280297,0.02703000570124133,0.01648789504943429,0.01054211065180704,0.0010127286359623987,0.0034020343250462555,0.000003073848005076413,0.0,1919.4669241423435,0.0,0.0,42.12981125657337 
 09/12  14:00:00,918004088.7931321,154.5305383395094,0.0386127207811812,0.001283900322496121,0.37707293348404536,0.0022207987714447934,0.794744597794967,0.027157039557540587,0.016565383782272066,0.01059165577526852,0.001017488191895644,0.0034180229838852447,0.000003088294275272527,0.0,1928.4879094912842,0.0,0.0,42.32781019331931 
 09/12  15:00:00,922671134.8153487,155.316156990965,0.038809024204149264,0.0012904275503877805,0.3789899366388089,0.002232089102499899,0.7987850042148266,0.027295103379902014,0.016649600627742962,0.010645502752159048,0.0010226610056952882,0.003435399889680684,0.000003103994871477707,0.0,1938.2921597519955,0.0,0.0,42.5430007797268 
 09/12  16:00:00,896007445.4908584,150.82777364307842,0.03768750676925829,0.0012531363010997137,0.3680377462577065,0.0021675853718336655,0.7757014217922463,0.026506319457722416,0.016168454353882537,0.010337865103839878,0.0009931077723587028,0.003336122441945023,0.000003014294487673616,0.0,1882.278681040466,0.0,0.0,41.31357751837248 
 09/12  17:00:00,874816767.3059524,147.26067960976334,0.036796192939716046,0.001223499484785224,0.3593336116212218,0.0021163217307958683,0.7573559947765494,0.025879441982181797,0.015786068566035906,0.010093373416145888,0.0009696206603788985,0.003257222766045598,0.0000029430060795646463,0.0,1837.7625757503065,0.0,0.0,40.33650670242697 
 09/12  18:00:00,853696679.9252663,143.70546835029543,0.03590784827234458,0.0011939613952165191,0.3506584723693429,0.0020652288602080074,0.7390716804083808,0.025254652773225177,0.015404956589251428,0.009849696183973744,0.0009462117891287675,0.0031785859222993426,0.0000028719551488037853,0.0,1793.394763386204,0.0,0.0,39.36269072401313 
 09/12  19:00:00,795121642.5520173,133.845346626388,0.033444088480365924,0.0011120396365971153,0.32659860004316876,0.0019235264727961387,0.6883614547282005,0.02352184501512357,0.014347970039851152,0.00917387497527241,0.0008812889749553796,0.0029604923141467775,0.0000026749005225749435,0.0,1670.3438393747251,0.0,0.0,36.66188242231919 
 09/12  20:00:00,807383152.7775766,135.90936551164376,0.03395982721886931,0.0011291883150453571,0.33163505215284783,0.001953189027873402,0.698976624237284,0.02388457359367321,0.014569228991871365,0.009315344601801844,0.0008948792650440824,0.0030061458403998057,0.0000027161499595851564,0.0,1696.102084365966,0.0,0.0,37.22724251585998 
 09/12  21:00:00,800218725.3861183,134.70335473760477,0.033658479939700746,0.0011191683045130663,0.3286922421085242,0.001935857131705082,0.6927741573472496,0.02367263048747992,0.014439946899592503,0.009232683587887416,0.000886938428656212,0.002979470384604642,0.0000026920478228204554,0.0,1681.051485167634,0.0,0.0,36.89690136981112 
