,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy
7546,7546, 11/11  11:00:00,14.4,150580.7819,24.88438366,22.11669366,23.62170233,16.232592,11.802742,5.779802767,6.4956495,7546,14.4,178122.5151,29.43582142,39.05376306,40.87274117,17.285363,16.555122,3.0294325,2.90079675
7547,7547, 11/11  12:00:00,15.6,159687.17,26.3892693,24.05149329,22.22819766,15.183586,10,5.461976017,5.6524645,7547,15.6,178558.0647,29.50779862,39.12741589,40.92244214,17.257586,16.537061,3.0220095,2.8953005
7548,7548, 11/11  13:00:00,15.6,158433.8299,26.18214728,24.2878254,22.39622418,13.062835,10,5.630741758,6.2916545,7548,15.6,178812.9107,29.54991346,39.31403816,41.09117609,17.180342,16.466742,3.01220625,2.886901
7549,7549, 11/11  14:00:00,15,153539.5584,25.37333934,24.71559934,27.08810914,10.612173,17.578431,5.681433517,6.02784175,7549,15,175757.8052,29.04503883,39.34271172,41.09852534,17.168009,16.464068,3.0051145,2.88136075
7550,7550, 11/11  15:00:00,15.6,152361.6781,25.17868752,23.40898733,25.22826309,18.292376,14.301297,5.856692525,6.179968,7550,15.6,179794.0966,29.71206036,39.18010037,41.10896221,17.238621,16.45763,3.0103815,2.88023175
7551,7551, 11/11  16:00:00,15,151954.0723,25.11132819,24.28676885,24.28969658,17.659684,14.624869,5.710983267,6.337193,7551,15,170141.7977,28.11695967,39.27874809,41.10298684,17.187567,16.453939,3.010801,2.87949725
7552,7552, 11/11  17:00:00,14.4,146657.434,24.23602673,21.98669543,24.25146705,12.514819,11.055666,6.070656267,6.6694195,7552,14.4,154824.218,25.5856371,39.08376022,41.06515475,17.254635,16.473197,3.01352025,2.88171325
7553,7553, 11/11  18:00:00,14.4,138948.7142,22.96211422,23.21570533,23.76506847,14.770758,10.133443,5.681651258,6.2874065,7553,14.4,154385.7891,25.51318409,39.08979397,41.03378777,17.269933,16.486038,3.0224925,2.8841405
7554,7554, 11/11  19:00:00,13.9,115624.9097,19.10771466,23.66769752,24.95350676,12.180087,17.462904,6.095974517,6.4115835,7554,13.9,134955.6092,22.3022295,36.45675144,38.31529542,18.272834,17.527956,3.1335345,3.00269775
7555,7555, 11/11  20:00:00,13.3,122331.6748,20.21604809,23.14133346,22.94426352,17.298944,10,4.868115258,5.98120175,7555,13.3,143729.8476,23.75222539,36.71094691,38.48555832,18.241402,17.524169,3.201331,3.07381225
7556,7556, 11/11  21:00:00,13.3,113432.2724,18.7453681,23.75004695,22.41390925,14.929552,12.413377,6.106025025,5.86173675,7556,13.3,141314.9834,23.3531545,36.54614557,38.33067879,18.257271,17.55359,3.1900615,3.067062
7557,7557, 11/11  22:00:00,12,115098.7729,19.02076737,23.4125904,24.2834895,13.336495,12.526476,5.324661008,6.05476925,7557,12,141172.426,23.32959603,36.53392487,38.33450213,18.295814,17.572183,3.2013765,3.07523575
7558,7558, 11/11  23:00:00,13,108602.6828,17.94724925,27.22066059,22.32993301,20.93052,14.535616,5.611141517,6.19703,7558,13,150178.0557,24.81783072,36.59920316,38.37728115,18.26128,17.55028,3.1976825,3.07254875
7559,7559, 11/12  00:00:00,12,118200.8113,19.53339795,21.84759509,29.29421145,10.78981,14.322159,5.730137517,4.84662125,7559,12,141244.7375,23.34154594,36.53044958,38.326214,18.279652,17.562305,3.19704075,3.07205775
7560,7560, 11/12  01:00:00,12,94644.91567,15.64064394,21.40024807,23.62520112,17.89795,10,5.844546017,5.99947525,7560,12,109291.2806,18.0610442,33.19021017,34.87696963,19.618239,18.943572,3.356057,3.2376685
7561,7561, 11/12  02:00:00,13,83844.68746,13.855841,22.28256531,20.1359257,24.367431,11.2256,6.140370025,6.14979125,7561,13,122328.6402,20.21554661,33.50993448,35.08770254,19.503645,18.86166,3.424753,3.3099225
7562,7562, 11/12  03:00:00,12,93339.60588,15.42493361,23.31107721,21.32913963,17.006994,17.5326,6.174393525,5.935767,7562,12,113578.7486,18.76957418,33.25653132,34.87992416,19.578215,18.939411,3.4183605,3.308286
7563,7563, 11/12  04:00:00,13.3,88460.96986,14.61870954,23.29610191,21.81267211,16.200339,16.324967,5.596463258,6.0531445,7563,13.3,119409.6632,19.73316804,33.31241803,34.9185323,19.581665,18.932247,3.42879225,3.3146955
7564,7564, 11/12  05:00:00,13.9,86817.78278,14.34716295,22.71553186,22.86730094,13.101892,13.815549,5.803640517,5.73742075,7564,13.9,113774.5064,18.80192435,33.24808608,34.8541819,19.593183,18.954641,3.42683825,3.31512825
7565,7565, 11/12  06:00:00,13.9,89559.53762,14.8002545,20.09816921,26.81578853,15.743457,17.672892,5.948091767,5.617342,7565,13.9,113785.8688,18.80380205,33.2391405,34.85070391,19.605225,18.958998,3.430741,3.317822
7566,7566, 11/12  07:00:00,13.9,120174.0415,19.85948617,23.73078982,22.25436034,17.224977,10.576977,5.717709767,6.4740845,7566,13.9,139388.1677,23.03473657,35.7844003,37.49500219,18.553648,17.87247,3.306335,3.1875685
7567,7567, 11/12  08:00:00,13.9,115802.3097,19.13703108,20.75991558,27.41277163,11.311647,18.022159,5.612168758,5.59524875,7567,13.9,135642.188,22.41569079,35.7715036,37.53523624,18.618429,17.917188,3.25761175,3.1365575
7568,7568, 11/12  09:00:00,14.4,144177.475,23.82619852,25.34070477,24.75996373,15.13955,13.605577,5.541781508,6.3420505,7568,14.4,160226.3053,26.47836465,38.93566562,40.82570533,17.350905,16.602033,3.11430825,2.984287
7569,7569, 11/12  10:00:00,15,144736.8238,23.9186343,22.9822099,24.82878133,11.335445,15.698326,5.810519275,5.817789,7569,15,159310.0063,26.32694072,39.01870829,40.94645552,17.304683,16.550237,3.03060575,2.89907225
7570,7570, 11/12  11:00:00,14.4,145500.8394,24.04489248,25.27008464,25.30654555,17.587537,10,5.382521758,6.63587775,7570,14.4,160625.9069,26.54440124,39.24999571,41.20593548,17.222882,16.437129,3.020251,2.8834795
7571,7571, 11/12  12:00:00,15.6,145856.0657,24.10359578,25.38381316,24.9182152,10.783232,15.072905,6.238913033,5.19144225,7571,15.6,164988.5164,27.26534881,39.27878476,41.26341644,17.183619,16.397044,3.0078645,2.8708625
7572,7572, 11/12  13:00:00,16.7,149492.3556,24.70451464,20.49117701,25.41549555,11.641481,13.9057,5.926596258,6.19634625,7572,16.7,170225.944,28.13086535,39.32364152,41.34941922,17.181865,16.370359,3.00784675,2.86717425
7573,7573, 11/12  14:00:00,16.7,155562.5025,25.70764309,23.37392539,21.89855954,18.684986,10,6.154300767,6.61448525,7573,16.7,171440.5102,28.33157976,39.35773559,41.3512748,17.149632,16.351839,3.002593,2.86192675
7574,7574, 11/12  15:00:00,15.6,143385.2077,23.69527157,23.25289889,23.66903134,14.561315,10.048574,6.238913033,5.19649975,7574,15.6,162914.9348,26.92267692,39.27204915,41.30110269,17.189216,16.37966,3.0054165,2.8649085
7575,7575, 11/12  16:00:00,14.4,130505.9884,21.56690279,22.88457118,25.53133049,14.725303,14.883865,6.238913033,6.3797325,7575,14.4,163542.7832,27.02643266,39.31575088,41.33679649,17.176114,16.365111,3.00721875,2.86519675
7576,7576, 11/12  17:00:00,13.9,137847.759,22.78017474,27.57012824,25.20679642,19.234669,11.641135,5.804688525,6.57683575,7576,13.9,154740.2338,25.57175821,39.28794195,41.30171968,17.181307,16.376408,3.00593225,2.8649
7577,7577, 11/12  18:00:00,13.9,138460.002,22.88135159,24.09805436,25.75194973,13.645385,13.992862,6.196828767,5.63097725,7577,13.9,154203.9826,25.48313946,39.23724329,41.25216282,17.204263,16.397706,3.00925475,2.8681665
7578,7578, 11/12  19:00:00,13.9,120675.0406,19.9422793,24.1035953,24.60251001,18.619086,10,6.238913033,6.331248,7578,13.9,134763.4355,22.27047165,36.58881149,38.49258036,18.219031,17.454016,3.1237795,2.98855825
7579,7579, 11/12  20:00:00,13.9,114742.4663,18.96188556,27.98171374,22.52993861,19.794982,17.748516,5.614125267,6.7391195,7579,13.9,143560.1306,23.72417864,36.8567076,38.6798865,18.185497,17.449584,3.19191225,3.06126375
7580,7580, 11/12  21:00:00,14.4,126437.8681,20.89462135,25.69225219,23.18993745,12.752326,19.118583,5.745166267,6.220527,7580,14.4,141152.0618,23.32623072,36.71604776,38.54629052,18.190443,17.46869,3.1790705,3.05277325
7581,7581, 11/12  22:00:00,13.9,118874.884,19.64479255,22.06558411,26.85717623,13.366552,17.757257,6.015397758,6.2666875,7581,13.9,140959.4872,23.29440661,36.69262401,38.53930624,18.228979,17.486507,3.18950525,3.06010675
7582,7582, 11/12  23:00:00,13.9,120012.9079,19.83285786,24.20255503,21.91028319,18.065616,10,5.863125767,6.17600075,7582,13.9,141149.6964,23.32583983,36.68056703,38.50445739,18.221967,17.493269,3.1885845,3.0603305
7583,7583, 11/13  00:00:00,13.9,124711.5117,20.60933053,23.37793958,23.94694599,10,13.480393,5.787413017,5.533721,7583,13.9,138180.6394,22.83518523,36.65834506,38.49342725,18.236346,17.502218,3.1907905,3.06268175
7584,7584, 11/13  01:00:00,13.9,89156.68601,14.73368084,20.94655073,27.07130747,14.301631,16.768208,6.030962025,5.2330175,7584,13.9,109138.5834,18.03581007,33.25836848,34.97660682,19.588162,18.900166,3.3489065,3.2280255
7585,7585, 11/13  02:00:00,13.3,99612.7988,16.46161663,26.4186004,22.04720936,21.437791,10.055099,5.496069767,5.666612,7585,13.3,119274.1577,19.71077494,33.5853706,35.18964149,19.473702,18.821072,3.41984275,3.30301925
7586,7586, 11/13  03:00:00,13.3,85231.95288,14.08509498,26.26376029,21.28286195,18.503983,17.147153,5.867095767,5.908893,7586,13.3,113495.3214,18.75578733,33.32737467,34.97715767,19.549558,18.900298,3.41320325,3.30131075
7587,7587, 11/13  04:00:00,12.8,88364.55625,14.60277661,20.4672035,21.27104593,13.65619,17.755905,5.950109517,6.02697125,7587,12.8,122384.9135,20.22484611,33.35990017,34.99065712,19.56045,18.901444,3.42439275,3.308528
7588,7588, 11/13  05:00:00,12.2,91048.65421,15.04634001,24.86224221,26.96400071,22.021909,16.429394,5.245904758,5.75759875,7588,12.2,113713.9319,18.79191403,33.26428569,34.89009375,19.580188,18.93245,3.42396,3.31051275
7589,7589, 11/13  06:00:00,11.7,92543.07661,15.29330234,25.24811266,22.86913589,21.313216,14.072277,5.388980008,5.604137,7589,11.7,113747.2346,18.79741751,33.2318673,34.85961295,19.608144,18.955578,3.43061325,3.3164865
7590,7590, 11/13  07:00:00,11.1,116789.6808,19.30020012,24.03151817,25.54441787,10,14.712204,5.710416267,4.999753,7590,11.1,140959.3148,23.29437811,35.8029247,37.53298625,18.550228,17.861423,3.30633275,3.186309
7591,7591, 11/13  08:00:00,12.8,106765.2011,17.64359431,23.55218476,20.88946909,17.480348,10,4.909855008,6.1689445,7591,12.8,140121.513,23.1559263,35.81886081,37.60086608,18.598323,17.889383,3.255152,3.13277125
7592,7592, 11/13  09:00:00,14.4,144050.2633,23.80517602,25.84108089,27.23657805,14.633437,14.35314,5.887578525,5.37424875,7592,14.4,160175.1732,26.46991477,38.90503,40.81329631,17.360484,16.604201,3.1134505,2.98218775
7593,7593, 11/13  10:00:00,15.6,140503.5223,23.21905565,23.35372998,24.19180619,10.164847,16.327538,5.904880275,6.20748075,7593,15.6,160768.5092,26.56796714,39.07154412,41.01654918,17.291518,16.527203,3.03079325,2.8976945
7594,7594, 11/13  11:00:00,16.7,143557.3735,23.723723,22.34075283,23.97450705,15.782349,13.430335,5.410980017,6.0297525,7594,16.7,168948.8495,27.91981777,39.25990591,41.21773998,17.209445,16.425044,3.01680225,2.8797475
7595,7595, 11/13  12:00:00,17.2,149328.2556,24.67739612,23.61657601,27.43696322,11.03105,16.532922,5.784214017,5.54743225,7595,17.2,171747.5658,28.38232254,39.46223932,41.42451494,17.142132,16.355277,3.00513425,2.86758725
7596,7596, 11/13  13:00:00,16.7,156145.7341,25.80402562,25.47275302,23.70683558,20.172884,11.694414,6.238913033,6.33970175,7596,16.7,171420.091,28.32820536,39.51822945,41.565935,17.106808,16.286151,2.9942645,2.853582
7597,7597, 11/13  14:00:00,16.7,153434.1052,25.35591257,28.34428394,22.66374831,19.632814,15.6843,5.982292025,5.8914355,7597,16.7,171213.3723,28.29404384,39.65359012,41.67457041,17.042424,16.23442,2.98646,2.84429
7598,7598, 11/13  15:00:00,18.9,150881.5725,24.93409112,25.09181267,24.19355553,16.666714,16.610738,5.920934017,6.25898875,7598,18.9,171554.2524,28.35037634,39.56588525,41.63532275,17.060872,16.236687,2.983274,2.8405535
7599,7599, 11/13  16:00:00,19.4,155609.5069,25.71541084,27.41464876,24.73424596,15.007694,13.845926,4.851395508,6.09796375,7599,19.4,172027.9468,28.42865719,39.4866618,41.53657753,17.099719,16.274726,2.9903225,2.845553
7600,7600, 11/13  17:00:00,15.6,149133.1415,24.64515234,21.24555806,24.94385064,11.486185,16.469942,5.897747275,5.24945575,7600,15.6,167357.2821,27.65680165,39.43387277,41.43336876,17.121116,16.319947,2.99486025,2.85308625
7601,7601, 11/13  18:00:00,15,139804.0585,23.10346503,27.16749251,24.73548371,16.811929,14.122498,5.383008258,6.45894675,7601,15,154066.9786,25.46049872,39.35669029,41.34281297,17.15447,16.357807,2.9997855,2.8600115
7602,7602, 11/13  19:00:00,14.4,124514.3448,20.5767475,23.44309626,24.15014501,10,18.222617,5.838114758,5.34576,7602,14.4,134678.8216,22.25648869,36.70269006,38.57439568,18.174287,17.42124,3.11575,2.9826205
7603,7603, 11/13  20:00:00,14.4,119228.8719,19.70329118,24.36883202,25.0419258,22.414023,12.91241,5.060284508,6.1761835,7603,14.4,143484.9694,23.71175779,36.97780648,38.7567318,18.137215,17.41821,3.1837015,3.05565625
7604,7604, 11/13  21:00:00,13.3,120745.4522,19.95391524,27.84353303,23.45525093,21.274093,18.934531,6.066086025,5.85260925,7604,13.3,141071.3478,23.31289225,36.79954472,38.58364013,18.15133,17.447808,3.17126825,3.0481275
7605,7605, 11/13  22:00:00,13.3,121035.4604,20.00184085,23.5466565,25.23082467,12.453891,19.757645,6.152516017,5.69203325,7605,13.3,137964.381,22.79944722,36.7278853,38.52512735,18.211976,17.489058,3.1851415,3.05906425
7606,7606, 11/13  23:00:00,12.8,114108.1292,18.85705753,27.73030266,23.27789264,17.052933,13.586112,4.966057758,6.695655,7606,12.8,147045.7554,24.30019919,36.76394622,38.54301479,18.19477,17.483546,3.18522075,3.0602335
7607,7607, 11/14  00:00:00,11.7,118382.5873,19.56343753,24.01101865,23.87210133,11.223314,17.306183,5.745385008,6.52631125,7607,11.7,141113.5845,23.31987212,36.67336944,38.45897969,18.219188,17.505049,3.185888,3.06113125
7608,7608, 11/14  01:00:00,11.7,81996.20157,13.55036754,24.04445186,24.22966553,18.532247,13.193502,5.027100517,5.4972595,7608,11.7,109187.0323,18.04381654,33.26894633,34.95441113,19.5832,18.908616,3.34803025,3.23004975
7609,7609, 11/14  02:00:00,11.7,84073.04111,13.89357782,24.40314805,24.35868981,20.72763,15.491229,5.537568517,5.700091,7609,11.7,119333.0424,19.72050598,33.58492612,35.15142031,19.472963,18.835341,3.419414,3.30502125
7610,7610, 11/14  03:00:00,10.6,90829.99418,15.01020512,24.27402066,23.74847945,13.321535,13.880008,5.242208775,5.45765175,7610,10.6,113558.0105,18.76614708,33.31590243,34.9308218,19.553166,18.917865,3.413529,3.3041525
7611,7611, 11/14  04:00:00,11.1,77740.6991,12.84712005,18.13230614,24.0457536,15.082491,15.530937,5.900769758,6.076635,7611,11.1,122462.3537,20.23764359,33.39371511,34.99134716,19.553018,18.906952,3.42434825,3.3108445
7612,7612, 11/14  05:00:00,9.4,86867.11447,14.35531531,21.72715734,22.62963859,16.052268,13.982955,6.173526017,5.84766675,7612,9.4,116671.9154,19.28073868,33.31019054,34.90692028,19.563358,18.929416,3.42116125,3.31017925
7613,7613, 11/14  06:00:00,10.6,75244.0324,12.4345308,24.93973218,20.96072729,19.935068,17.154747,6.172013025,6.07939375,7613,10.6,113728.3289,18.79429322,33.29125694,34.89613955,19.585249,18.941441,3.42697975,3.31457025
7614,7614, 11/14  07:00:00,10,108657.8172,17.95636054,25.68687586,23.51244828,14.633423,16.95034,5.601052767,5.370342,7614,10,140910.4353,23.28630049,35.85098705,37.55111561,18.529155,17.852395,3.30241225,3.18429725
7615,7615, 11/14  08:00:00,11.7,111244.0712,18.38375465,26.17141898,27.48130557,16.912547,19.075575,6.059745025,5.46973575,7615,11.7,138556.2403,22.89725553,35.89981466,37.65951503,18.576165,17.877099,3.2518365,3.131378
7616,7616, 11/14  09:00:00,13.3,144927.4076,23.95012941,24.4649035,23.57339412,15.069711,10,6.081976275,6.0934065,7616,13.3,160091.8139,26.45613915,39.06177897,40.94602624,17.295631,16.548927,3.104676,2.975017
7617,7617, 11/14  10:00:00,15,134202.3802,22.17775386,25.00778585,23.24016142,13.468028,13.416407,5.959458767,6.321333,7617,15,159162.8884,26.3026286,39.12516444,41.05303843,17.263893,16.509454,3.022772,2.89146375
7618,7618, 11/14  11:00:00,15,141535.2939,23.38956214,20.16799261,25.0973504,10,11.353132,6.238913033,6.17255125,7618,15,160554.7998,26.53265036,39.43759381,41.38707804,17.155931,16.371039,3.01085625,2.87409825
7619,7619, 11/14  12:00:00,15,135536.3326,22.39819756,25.59107804,23.78397246,17.128903,14.621893,5.544477267,6.4125765,7619,15,160235.2368,26.47984064,39.52276148,41.50089234,17.088105,16.305158,2.9928295,2.85647525
7620,7620, 11/14  13:00:00,16.1,146300.2802,24.1770049,24.60836383,28.69123187,14.419204,18.189101,6.238913033,6.114947,7620,16.1,163725.4646,27.05662186,39.60074864,41.63347953,17.072054,16.259066,2.9897185,2.84914925
7621,7621, 11/14  14:00:00,17.2,150078.1761,24.80132503,24.63503175,24.07602771,14.170788,18.573028,5.718343517,6.10506875,7621,17.2,173691.2986,28.70353612,39.67485744,41.66563806,17.030508,16.23303,2.98305875,2.841792
7622,7622, 11/14  15:00:00,17.2,149244.6774,24.66358433,25.31139839,26.15516399,15.132372,18.34197,5.249341258,6.0563015,7622,17.2,171211.5969,28.29375044,39.59006258,41.61965878,17.060406,16.245163,2.9830855,2.84177725
7623,7623, 11/14  16:00:00,16.7,156394.4523,25.84512781,26.64507018,20.38160482,17.675392,10,6.191470775,6.4616845,7623,16.7,171283.9669,28.30571002,39.56684929,41.54275713,17.073981,16.273566,2.98691425,2.8459565
7624,7624, 11/14  17:00:00,16.1,151007.0602,24.95482872,26.87549631,24.8793754,10.780288,15.378229,5.437415767,5.82147475,7624,16.1,171219.5985,28.29507276,39.42433484,41.41643042,17.112289,16.322017,2.9904345,2.852882
7625,7625, 11/14  18:00:00,15.6,138556.4309,22.89728703,24.25678934,24.85725719,18.035239,10.491454,4.709516508,5.520972,7625,15.6,156978.0134,25.94156481,39.36469705,41.36749608,17.158369,16.353956,3.0010205,2.8606155
7626,7626, 11/14  19:00:00,15,124369.2636,20.55277196,27.06911139,22.98654896,22.997322,10,5.678262267,6.34454625,7626,15,134660.3796,22.25344102,36.69751039,38.58206291,18.174433,17.41669,3.11526275,2.98117475
7627,7627, 11/14  20:00:00,15,124865.4671,20.63477258,23.5995586,22.67037709,12.163767,15.370873,5.959110275,5.635948,7627,15,143455.4553,23.70688041,36.96556794,38.7639315,18.14117,17.414765,3.1842675,3.05513075
7628,7628, 11/14  21:00:00,14.4,118325.6272,19.55402455,25.12169901,26.21068619,17.924976,16.302174,6.046479017,6.313138,7628,14.4,141057.8571,23.31066283,36.77494776,38.57810532,18.161416,17.45025,3.17257825,3.04808625
7629,7629, 11/14  22:00:00,13.9,129193.9606,21.35008228,22.68622093,26.6695907,12.380421,10,6.198502275,5.9347975,7629,13.9,140907.4741,23.28581113,36.74627183,38.56581411,18.209272,17.477766,3.18589,3.0584035
7630,7630, 11/14  23:00:00,14.4,114356.5164,18.898105,26.01096812,25.01327322,21.636591,14.287915,5.749442017,6.499889,7630,14.4,149949.9669,24.78013767,36.79106169,38.58739528,18.182294,17.464105,3.183333,3.056927
7631,7631, 11/15  00:00:00,13.9,118794.3874,19.63148999,23.58916076,26.66654013,13.869931,18.695839,5.246650017,5.8023415,7631,13.9,138109.2202,22.82338278,36.69867454,38.5087577,18.210584,17.486788,3.1842815,3.05806875
7632,7632, 11/15  01:00:00,12.8,89854.85945,14.84905822,25.77227818,21.47445225,24.401503,12.801448,5.387291267,6.37704075,7632,12.8,109124.8021,18.03353263,33.29518891,34.99756252,19.572719,18.890861,3.34617375,3.22671175
7633,7633, 11/15  02:00:00,12.2,89944.74263,14.86391195,24.82598588,26.26858929,16.354741,19.210953,6.067100275,5.4326575,7633,12.2,119271.6738,19.71036446,33.60568489,35.18892965,19.464032,18.819939,3.41769425,3.30216425
7634,7634, 11/15  03:00:00,12.2,98147.70204,16.21950054,24.92419807,22.89248718,15.408195,11.7583,5.926156517,6.05130125,7634,12.2,113513.3355,18.75876428,33.35191478,34.98412166,19.540835,18.898459,3.41179325,3.301192
7635,7635, 11/15  04:00:00,11.7,89458.64025,14.7835806,25.22396265,23.79474281,13.527653,15.418031,5.853569267,5.5993655,7635,11.7,122403.4486,20.22790916,33.3913062,35.00404273,19.548444,18.896703,3.42246525,3.30785925
7636,7636, 11/15  05:00:00,11.7,81671.10878,13.49664399,21.16916079,26.03002961,12.625103,16.076145,5.2675375,5.7625005,7636,11.7,113714.2045,18.79195909,33.3292947,34.94239294,19.560216,18.91827,3.4212415,3.30895
7637,7637, 11/15  06:00:00,11.7,86847.10475,14.35200859,24.66134322,19.25351438,24.027207,10,5.366029758,5.60775525,7637,11.7,113719.4512,18.79282613,33.31193409,34.9283452,19.575654,18.927653,3.42531625,3.31201825
7638,7638, 11/15  07:00:00,11.7,115102.9406,19.02145611,21.6454253,21.87513225,11.79081,17.148041,5.932095025,5.72049275,7638,11.7,140866.2444,23.27899767,35.89094005,37.60751642,18.514536,17.831313,3.3003565,3.18123275
7639,7639, 11/15  08:00:00,12.8,109611.8438,18.11401921,20.08494057,26.35030584,15.403707,20.038415,6.229929275,6.35708475,7639,12.8,137093.6012,22.6555456,35.8940539,37.66631926,18.571474,17.867437,3.24975125,3.12827275
7640,7640, 11/15  09:00:00,13.9,139524.4138,23.05725206,26.00309631,24.04567504,18.066628,11.197863,5.309890517,5.87928375,7640,13.9,160095.2875,26.45671318,39.04271583,40.93757787,17.300736,16.549238,3.10537225,2.974799
