,Unnamed: 0.1,Unnamed: 0,index,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
201,201,201,807,1/9/2022 10:00,7.2,124056.5492,20.50109402,23.5669939,24.12599389,15.738827,14.756671,5.908138525,5.36156
202,202,202,811,1/9/2022 11:00,8,119160.7756,19.69203786,26.14469198,27.73395409,20.19409,16.858622,5.757346017,5.9844075
203,203,203,815,1/9/2022 12:00,8,135134.8828,22.33185556,23.91224686,25.73488518,10.688715,13.366565,6.017360267,5.3039495
204,204,204,819,1/9/2022 13:00,9,124359.394,20.55114094,24.70079641,27.20327199,12.914852,18.208942,6.151050775,6.7213025
205,205,205,823,1/9/2022 14:00,9,124731.3011,20.61260084,25.36065605,26.54910256,12.654223,15.010971,5.269184508,6.01161925
206,206,206,827,1/9/2022 15:00,11,121590.2244,20.09351895,23.14115533,23.24768584,13.159371,16.956716,6.238913033,5.928549
207,207,207,831,1/9/2022 16:00,10.7,126154.2182,20.84774649,23.54443248,23.60388215,18.237086,11.678685,6.000346025,6.1046435
208,208,208,835,1/9/2022 17:00,10,123876.5708,20.47135149,23.50282909,23.10331681,12.113212,12.384968,5.248061267,5.791812
209,209,209,839,1/9/2022 18:00,10,125997.227,20.82180274,25.95805517,24.51106169,19.545583,10,5.837779508,5.1155895
210,210,210,843,1/9/2022 19:00,9.4,108808.854,17.98132029,25.99252586,24.01936465,14.533767,16.054132,5.857745767,5.661657
211,211,211,847,1/9/2022 20:00,8.9,108234.6531,17.88643012,23.15922854,24.15851816,14.830013,12.506313,5.162583758,5.68711125
212,212,212,851,1/9/2022 21:00,8.3,105532.6748,17.43991189,27.48609339,22.18046552,22.191137,12.042651,5.769674758,6.39364075
213,213,213,855,1/9/2022 22:00,7.8,116002.8066,19.1701644,25.43078912,25.96870776,11.950504,18.114195,5.972082775,5.714925
214,214,214,859,1/9/2022 23:00,6.7,113055.8814,18.68316722,24.02315874,25.84219611,17.014901,14.445436,5.805948508,6.24285025
215,215,215,863,1/10/2022 0:00,6.7,109807.1065,18.14628755,28.1267113,24.84811982,21.955099,17.948976,6.112318517,5.9778405
216,216,216,867,1/10/2022 1:00,6.7,82364.05091,13.61115686,26.16154442,25.04513833,16.472256,23.937913,5.714684008,5.425319
217,217,217,871,1/10/2022 2:00,6.7,89135.64094,14.73020301,22.71160468,29.62109055,14.880447,18.592466,5.989090267,5.4687715
218,218,218,875,1/10/2022 3:00,6.1,84464.10448,13.9582034,24.67394071,23.06733632,20.233957,14.718011,5.721369508,6.16188325
219,219,219,879,1/10/2022 4:00,6.1,82382.33756,13.61417884,22.73723492,23.36941723,16.031816,19.974092,5.907458525,5.367884
220,220,220,883,1/10/2022 5:00,6.1,84861.54009,14.02388203,23.02985507,21.9379769,14.249442,11.783695,5.2462595,6.1304835
221,221,221,887,1/10/2022 6:00,6.1,75231.95276,12.43253457,22.61101244,21.55697719,16.849002,15.961125,5.524511758,4.9308755
222,222,222,891,1/10/2022 7:00,4.4,104286.1145,17.23391027,22.30200156,22.84639851,13.146819,13.833949,6.064666525,5.80516675
223,223,223,895,1/10/2022 8:00,5.6,89854.14905,14.84894082,20.59327816,19.11617347,14.835661,12.909034,5.454791017,5.68556275
224,224,224,899,1/10/2022 9:00,6.8,128609.0642,21.25342461,24.38494204,25.4069787,12.353258,19.995011,5.627552517,5.79675
225,225,225,903,1/10/2022 10:00,6.8,131607.1354,21.74887398,23.43600226,25.11012291,10,10,5.652127758,5.53879875
226,226,226,907,1/10/2022 11:00,7.1,118562.3283,19.59314083,23.45007662,26.3525447,15.665683,10.101944,5.750384267,5.33628975
227,227,227,911,1/10/2022 12:00,7.5,122176.4724,20.19039996,25.37502408,22.0669391,16.759679,11.242025,6.175579275,5.97647425
228,228,228,915,1/10/2022 13:00,8.4,123680.2058,20.438901,21.53019367,23.88551111,10,12.633172,6.238913033,6.233683
229,229,229,919,1/10/2022 14:00,8.3,120818.8946,19.96605203,25.19082176,20.96194274,15.683115,10.345298,6.014530758,6.56424225
230,230,230,923,1/10/2022 15:00,9.7,119605.7151,19.76556679,24.90213637,25.91381268,16.259646,15.061029,5.258788767,5.586206
231,231,231,927,1/10/2022 16:00,10,129148.3954,21.34255235,25.35865517,22.31885754,14.348269,10,6.238913033,5.75806625
232,232,232,931,1/10/2022 17:00,8.9,120646.1799,19.93750989,24.38888533,25.48014708,14.380405,15.513404,6.130506275,5.7059705
233,233,233,935,1/10/2022 18:00,8.3,123155.9787,20.35226931,24.93175891,25.5503256,13.320163,12.020612,6.214529775,5.6028955
234,234,234,939,1/10/2022 19:00,7.8,104386.3204,17.2504699,25.62503361,22.36137829,16.57168,10,5.695200017,6.37321575
235,235,235,943,1/10/2022 20:00,7.2,105903.359,17.50116969,22.91800627,23.1158598,11.750938,16.078897,5.813500517,5.8413085
236,236,236,947,1/10/2022 21:00,6.7,109799.691,18.14506209,25.01801392,25.78559923,17.287037,14.228531,5.711709258,5.98012675
237,237,237,951,1/10/2022 22:00,6.7,109801.5855,18.14537517,25.91725579,24.38564854,19.215804,10.279177,6.073534775,5.862799
238,238,238,955,1/10/2022 23:00,6.7,104406.0804,17.25373536,22.95402313,24.07227612,11.970544,13.718269,5.869591517,5.47884925
239,239,239,959,1/11/2022 0:00,6.7,108717.4007,17.96620708,25.304678,21.25020862,16.650942,10,5.755019775,5.84789875
240,240,240,963,1/11/2022 1:00,5.6,72511.59503,11.98297902,22.71183467,24.26492352,15.986213,13.823701,5.978569767,4.92295725
241,241,241,967,1/11/2022 2:00,6.1,76531.07434,12.64722226,21.11748101,19.48090488,14.012112,10.397409,6.029446017,5.403544
242,242,242,971,1/11/2022 3:00,5.6,79522.27189,13.14153572,24.51980056,20.07734224,19.675529,12.375039,5.625329517,5.071457
243,243,243,975,1/11/2022 4:00,3.9,83934.42176,13.87067013,24.3778866,19.58845009,18.656938,11.836317,5.761071758,6.08731925
244,244,244,979,1/11/2022 5:00,5,89871.86784,14.85186896,23.05008218,22.90126073,11.720254,18.182873,5.425034775,5.424354
245,245,245,983,1/11/2022 6:00,3.9,80998.92605,13.38556174,23.85601901,21.94018594,14.687881,12.925948,5.0225805,6.6196205
246,246,246,987,1/11/2022 7:00,5,99875.49304,16.50502844,23.1677224,22.83628078,14.820379,17.927566,6.196130275,6.3107055
247,247,247,991,1/11/2022 8:00,4.4,115298.4855,19.05377108,23.58477498,31.6767672,16.281925,18.612942,5.027216258,4.7585105
248,248,248,995,1/11/2022 9:00,6,128919.8477,21.30478347,26.08789861,21.57137301,19.804931,10,5.873128508,6.03912175
249,249,249,999,1/11/2022 10:00,6.1,128746.2194,21.27609034,22.79672114,23.94364473,11.96874,12.894403,5.768393267,5.211449
250,250,250,1003,1/11/2022 11:00,6,119451.4443,19.74007262,23.78743538,26.04713763,18.102,11.310911,6.053160017,5.1391765
251,251,251,1007,1/11/2022 12:00,7,124694.8879,20.60658334,25.58805691,21.51264582,18.788477,10,6.135380017,6.2262455
252,252,252,1011,1/11/2022 13:00,8,122746.293,20.28456627,22.95363896,24.56447193,13.372512,15.901681,5.977473525,6.0399745
253,253,253,1015,1/11/2022 14:00,8,126414.054,20.89068591,24.69110999,20.42127289,13.005291,11.023154,5.803408775,5.980481
254,254,254,1019,1/11/2022 15:00,9,121701.8675,20.11196865,28.38701501,22.7183737,17.327688,17.7781,5.36602275,5.144017
255,255,255,1023,1/11/2022 16:00,10,121961.466,20.15486887,21.19335432,27.29636815,10.854517,13.256998,6.088275767,6.28160625
256,256,256,1027,1/11/2022 17:00,9.4,120384.0561,19.89419235,29.24472976,20.45171535,16.672392,10.87663,4.959760508,6.1151275
257,257,257,1031,1/11/2022 18:00,9.4,127964.5834,21.14692027,25.25272754,25.8072527,14.006374,11.419783,6.101752275,5.51403725
258,258,258,1035,1/11/2022 19:00,10,99044.90556,16.36776884,26.80868737,20.37884042,21.288756,10.810919,5.589493275,6.3087165
259,259,259,1039,1/11/2022 20:00,10,109101.4783,18.02967823,26.39783226,21.87520027,15.098034,12.605676,5.973058525,5.20235275
260,260,260,1043,1/11/2022 21:00,10,104878.2232,17.33175981,25.02616394,25.74615066,17.859332,21.60167,5.947401017,5.6257745
261,261,261,1047,1/11/2022 22:00,10,119673.5999,19.77678518,25.13748554,22.92802382,18.980246,10.487753,5.993598008,5.632172
262,262,262,1051,1/11/2022 23:00,10,108343.179,17.90436468,27.25075147,21.49843958,19.586769,13.809986,6.097368775,6.3089425
263,263,263,1055,1/12/2022 0:00,10,110217.1385,18.21404781,26.52424481,24.3430686,16.589108,21.013842,6.238913033,5.408258
264,264,264,1059,1/12/2022 1:00,10,88368.95198,14.60350303,23.90126319,27.7207657,17.561429,18.371325,5.877949017,5.76411175
265,265,265,1063,1/12/2022 2:00,10,89663.52701,14.81743937,24.67397637,21.54866732,18.201193,10.609465,5.290628258,5.4134645
266,266,266,1067,1/12/2022 3:00,8.3,80406.75565,13.287702,23.59861727,21.60084028,14.896769,15.038171,5.731095767,5.573484
267,267,267,1071,1/12/2022 4:00,7.8,75410.48673,12.46203839,20.46468129,18.51692537,20.271213,12.221488,6.068243517,5.5601445
268,268,268,1075,1/12/2022 5:00,7.2,82169.82961,13.57906062,20.88099677,20.16677306,16.104886,18.612399,5.384787258,5.903583
269,269,269,1079,1/12/2022 6:00,6.7,87270.20047,14.42192771,24.31403379,19.69359303,17.553402,14.895021,5.843708525,6.13466175
270,270,270,1083,1/12/2022 7:00,7.2,105638.6759,17.45742921,22.46520274,23.57151083,15.122959,19.505496,5.466339267,5.712762
271,271,271,1087,1/12/2022 8:00,7.2,106280.4302,17.56348298,22.64262359,23.17823481,19.81079,16.664013,5.492422767,6.49723025
272,272,272,1091,1/12/2022 9:00,6.7,126493.0104,20.90373395,23.15413357,28.06301137,15.473945,18.538022,6.170271275,5.87650925
273,273,273,1095,1/12/2022 10:00,7.2,127510.2377,21.07183689,22.96240169,24.421318,14.832522,13.177931,6.228125525,5.25442525
274,274,274,1099,1/12/2022 11:00,7.8,122419.3302,20.23053369,25.44198221,24.82228543,10.483761,15.688795,6.058387517,5.330727
275,275,275,1103,1/12/2022 12:00,9.4,120241.8841,19.87069756,22.91685746,25.40616417,15.183488,14.079245,6.238913033,5.63361625
276,276,276,1107,1/12/2022 13:00,10.6,132894.136,21.9615586,26.13257367,23.26769769,19.261928,10,5.326924258,6.3168435
277,277,277,1111,1/12/2022 14:00,9.4,125307.0675,20.70774972,25.91659135,29.61258549,13.640621,19.696883,5.478461008,5.130044
278,278,278,1115,1/12/2022 15:00,13.3,142782.9612,23.59574669,24.2026664,24.68367725,15.467747,10,5.932868025,6.27790675
279,279,279,1119,1/12/2022 16:00,11.1,130021.4487,21.48682968,22.95886039,21.23525368,10,10.213642,5.765274025,5.76615975
280,280,280,1123,1/12/2022 17:00,10,126364.2807,20.88246058,19.82190403,26.49702893,10,22.904067,5.994804275,5.76989275
281,281,281,1127,1/12/2022 18:00,9.4,129207.0439,21.35224438,23.82118632,23.89515857,15.36408,10.538064,6.065171025,6.3709705
282,282,282,1131,1/12/2022 19:00,9.4,100653.0213,16.63351967,20.03059696,25.91514907,10.629319,15.793868,5.305417258,5.30553375
283,283,283,1135,1/12/2022 20:00,9.4,111066.3511,18.35438533,21.44402508,24.40869357,13.377967,12.485587,5.941905775,6.18316475
284,284,284,1139,1/12/2022 21:00,9.4,101820.3847,16.82643353,24.65680796,24.86265806,17.052296,10.334621,5.866773025,5.129189
285,285,285,1143,1/12/2022 22:00,10,101988.4855,16.8542132,23.88358679,24.87749783,15.21595,19.403306,6.173660525,6.218588
286,286,286,1147,1/12/2022 23:00,10,106355.3919,17.57587086,22.60049955,26.00836088,14.287912,16.657127,5.677373017,5.561576
287,287,287,1151,1/13/2022 0:00,10,117709.0981,19.45213939,29.63140833,20.81138405,18.350515,10,5.288879017,6.742348
288,288,288,1155,1/13/2022 1:00,9.4,80871.79109,13.36455191,23.3713913,22.09775886,15.937181,11.852537,5.927785008,5.7255925
289,289,289,1159,1/13/2022 2:00,9.4,79316.28049,13.10749439,21.78518199,24.30943799,23.373561,15.898688,5.831453267,5.65484275
290,290,290,1163,1/13/2022 3:00,9.4,90250.70481,14.91447405,27.44860338,24.2134483,21.06162,11.807202,5.533658267,5.48600625
291,291,291,1167,1/13/2022 4:00,9.4,85175.07898,14.07569623,24.63686731,20.80804597,18.712959,14.391059,5.691099267,5.54842975
292,292,292,1171,1/13/2022 5:00,10,87514.94148,14.46237264,24.80109879,26.53455983,16.150135,14.406363,6.238913033,6.007772
293,293,293,1175,1/13/2022 6:00,9.4,81710.9938,13.50323523,23.76704893,23.83629588,18.82468,11.6379,6.019281775,6.08747075
294,294,294,1179,1/13/2022 7:00,9.4,93594.19154,15.46700543,21.57600398,25.19305455,14.692634,15.407309,5.639138517,5.88551025
295,295,295,1183,1/13/2022 8:00,9.4,99642.67422,16.46655372,22.37084125,19.3642778,20.40644,10,6.101748275,6.07321025
296,296,296,1187,1/13/2022 9:00,9.4,129580.6752,21.4139892,24.30740454,24.60071113,14.999407,15.808702,6.238913033,5.24211325
297,297,297,1191,1/13/2022 10:00,8.9,122909.3611,20.31151425,24.5951617,25.32291126,13.542651,16.207738,6.187199025,5.752475
298,298,298,1195,1/13/2022 11:00,11.1,132061.3902,21.82394234,29.34508552,22.75953494,15.511416,10.724582,5.562131508,5.63355475
299,299,299,1199,1/13/2022 12:00,11.7,115759.8614,19.13001624,29.19125753,21.6584966,19.988153,12.681715,4.978701267,5.93403725
300,300,300,1203,1/13/2022 13:00,12,130361.471,21.54302042,26.1111109,24.44890803,17.820453,14.381682,4.847788017,5.51633325
301,301,301,1207,1/13/2022 14:00,11.1,132856.2812,21.95530287,20.36278931,22.91830458,10.653292,11.750882,6.085833775,5.66670675
302,302,302,1211,1/13/2022 15:00,11.1,127589.5144,21.08493785,29.34418758,19.67867455,18.612972,10,4.8384135,6.0648255
303,303,303,1215,1/13/2022 16:00,10,123606.6754,20.42674966,25.80007234,24.04270168,14.033404,18.590064,6.222084025,5.507573
304,304,304,1219,1/13/2022 17:00,10,128255.5871,21.19501039,20.58893691,25.54078686,11.798192,14.311363,5.633642258,5.80124325
305,305,305,1223,1/13/2022 18:00,10,120607.6508,19.93114272,25.43883221,20.9297761,19.687869,10,5.239507258,6.2518505
306,306,306,1227,1/13/2022 19:00,10,112895.0449,18.65658802,23.94435529,25.10149128,10,16.371361,5.578748525,5.571547
307,307,307,1231,1/13/2022 20:00,9.4,108730.1415,17.96831257,22.72021069,24.51639544,16.241284,12.094246,5.648838267,6.5049845
308,308,308,1235,1/13/2022 21:00,8.9,112534.1483,18.59694767,26.66546213,23.52876458,13.90949,17.084141,6.027138017,5.97850125
309,309,309,1239,1/13/2022 22:00,8.3,111288.3641,18.39107431,22.93952757,27.59219485,19.567924,18.63644,6.238913033,6.4237955
310,310,310,1243,1/13/2022 23:00,7.8,108738.3444,17.96966815,24.52377658,24.96255332,18.602745,15.601604,5.826476517,6.304217
311,311,311,1247,1/14/2022 0:00,8.3,109323.7536,18.06641056,26.16267785,22.98611035,18.437409,10.557738,5.903891258,5.943588
312,312,312,1251,1/14/2022 1:00,7.8,77646.65044,12.83157794,21.63616248,22.11437014,17.586881,16.449387,5.403891758,5.32697225
313,313,313,1255,1/14/2022 2:00,8.9,80574.16062,13.31536668,24.29877206,22.05457704,18.478596,19.703748,5.818544767,6.18037675
314,314,314,1259,1/14/2022 3:00,7.8,87521.58557,14.46347062,21.77797567,22.81948971,15.071806,12.337636,6.211800025,6.050138
315,315,315,1263,1/14/2022 4:00,8.3,79312.59629,13.10688556,22.84700827,19.18899367,18.838395,10.966823,5.841987517,6.296641
316,316,316,1267,1/14/2022 5:00,8.9,80485.05473,13.3006414,26.16250685,21.88661753,22.350791,16.576104,6.100752517,6.18092325
317,317,317,1271,1/14/2022 6:00,7.8,86482.7341,14.29179414,25.33133245,26.68957279,17.618143,18.577346,6.238913033,4.84011125
318,318,318,1275,1/14/2022 7:00,7.2,104919.5541,17.33858999,22.13465146,22.33735105,15.331439,12.189955,5.290182508,5.26469275
319,319,319,1279,1/14/2022 8:00,7.2,93620.07303,15.4712825,22.55048832,21.11074069,15.410157,14.63744,5.794198267,5.4408325
320,320,320,1283,1/14/2022 9:00,6.7,116796.3469,19.30130174,22.31071257,25.34001886,12.088023,22.240521,5.683456258,5.7791955
321,321,321,1287,1/14/2022 10:00,7.2,126794.5422,20.9535639,23.290286,25.21265633,15.774523,10,5.088117758,5.4293065
322,322,322,1291,1/14/2022 11:00,7.8,125183.7711,20.68737423,23.29542737,20.07516235,14.241581,10,5.788747267,5.5160445
323,323,323,1295,1/14/2022 12:00,9.4,114048.1655,18.84714815,24.11390859,24.60457789,13.776752,15.745187,5.617935008,5.329586
324,324,324,1299,1/14/2022 13:00,11.1,129122.5162,21.33827566,22.92169815,25.19374735,14.694385,11.3368,5.985395025,6.001816
325,325,325,1303,1/14/2022 14:00,10.6,132157.8774,21.83988743,26.62507128,23.23982411,19.755796,10,5.512633767,6.1982545
326,326,326,1307,1/14/2022 15:00,10.6,129244.9734,21.35851244,24.55305558,23.82550014,12.658011,14.906435,6.049732267,6.17797775
327,327,327,1311,1/14/2022 16:00,11.1,126009.5986,20.82384723,23.82654333,23.33768647,19.426299,10,6.238913033,6.3592845
328,328,328,1315,1/14/2022 17:00,12.2,133762.6166,22.10508028,24.21606983,24.82116178,10,15.599656,5.670450008,5.84249825
329,329,329,1319,1/14/2022 18:00,11.7,127233.4306,21.02609286,24.33019377,23.96231765,17.474312,11.505304,5.264329267,5.951848
330,330,330,1323,1/14/2022 19:00,11.1,102790.1022,16.9866852,27.71971923,20.75025638,19.104827,12.341953,5.507205767,6.1852805
331,331,331,1327,1/14/2022 20:00,10.6,116000.8227,19.16983656,22.61003547,29.63917031,10,17.58984,5.620492025,5.6009475
332,332,332,1331,1/14/2022 21:00,11.1,116203.8178,19.20338272,21.96138321,29.8080454,10,14.945402,5.826015017,5.96650025
333,333,333,1335,1/14/2022 22:00,11.7,108876.1635,17.9924436,23.69865886,22.05942582,18.802796,11.715172,6.075612017,6.345424
334,334,334,1339,1/14/2022 23:00,11.7,107985.5595,17.8452659,22.76188923,21.23548031,14.835202,14.696426,6.227161275,5.40405725
335,335,335,1343,1/15/2022 0:00,10.6,110037.8969,18.18442706,21.83776587,24.34937283,11.370379,13.861151,5.647506008,4.70974375
336,336,336,1347,1/15/2022 1:00,10,79928.49962,13.2086673,22.64399432,20.74949451,23.605114,12.573897,5.893422508,6.4068025
337,337,337,1351,1/15/2022 2:00,10,89858.32115,14.84963028,23.16640703,19.22692243,15.588831,14.908529,6.238913033,5.56022675
338,338,338,1355,1/15/2022 3:00,9.4,82453.82418,13.62599244,21.9446701,26.33625423,14.772508,18.380484,6.120253767,5.52912575
339,339,339,1359,1/15/2022 4:00,8.9,89684.53481,14.82091104,22.84045637,24.2021784,17.344602,15.16476,5.532959258,6.1394435
340,340,340,1363,1/15/2022 5:00,9.4,79705.77391,13.17186053,24.23325436,20.77194641,17.44708,15.98116,5.730349008,5.5495395
341,341,341,1367,1/15/2022 6:00,10,84718.82294,14.00029716,24.25105206,26.30858433,15.075018,23.559563,5.294759508,5.97554225
342,342,342,1371,1/15/2022 7:00,10,112674.7623,18.62018499,23.92774399,22.43765774,17.851638,11.074547,6.097772275,6.55653875
343,343,343,1375,1/15/2022 8:00,9.4,98445.75521,16.26875563,21.54358952,24.34074442,12.083351,18.106524,5.915056025,4.9745825
344,344,344,1379,1/15/2022 9:00,10,125337.8707,20.71284013,23.34735458,21.31407119,18.311779,10,5.995484517,6.5075305
345,345,345,1383,1/15/2022 10:00,10,125072.3965,20.66896891,25.56252913,20.16550257,15.522089,10.555441,6.152103267,5.77497775
346,346,346,1387,1/15/2022 11:00,11.7,126895.7802,20.97029409,25.081585,22.67878044,14.426151,15.0483,5.748209025,5.250615
347,347,347,1391,1/15/2022 12:00,11.7,128410.3784,21.22059059,24.63528487,25.82028059,13.443734,17.71592,5.2986605,5.538491
348,348,348,1395,1/15/2022 13:00,11.1,126556.127,20.91416433,25.41438154,22.92935587,16.105756,11.917999,5.350099758,6.131217
349,349,349,1399,1/15/2022 14:00,11.7,131494.3774,21.73024005,26.23852449,25.98753173,11.445785,18.674398,5.672471017,6.0063975
350,350,350,1403,1/15/2022 15:00,13.3,130906.3833,21.63307047,22.50045571,26.67481969,16.925408,14.474092,5.512334267,5.33924825
351,351,351,1407,1/15/2022 16:00,12.8,140593.1575,23.23386841,27.57058802,24.03225531,20.334489,11.486998,5.42826875,5.9802385
352,352,352,1411,1/15/2022 17:00,12.8,133826.9916,22.11571863,26.46178808,23.95855101,13.883032,15.650381,5.432104517,5.207498
353,353,353,1415,1/15/2022 18:00,11.7,128435.7359,21.22478107,24.38880747,28.70131837,15.860096,15.246551,5.38458575,5.92852575
354,354,354,1419,1/15/2022 19:00,13.3,120721.7097,19.94999165,26.24202012,24.56312137,20.495073,10,5.754703517,5.89368575
355,355,355,1423,1/15/2022 20:00,13.3,117173.0962,19.36356183,23.69219548,23.36473636,10,16.080304,5.768998767,6.25898825
356,356,356,1427,1/15/2022 21:00,12.2,111901.9303,18.49246983,22.92423298,26.10356208,11.926812,16.977246,5.922677275,5.08568675
357,357,357,1431,1/15/2022 22:00,13.9,114968.5797,18.99925216,22.32177796,26.25178496,18.644609,16.663866,5.935193517,6.217086
358,358,358,1435,1/15/2022 23:00,13.9,122981.5225,20.32343935,24.95866204,19.48484739,17.706927,12.334782,4.906645517,5.84453625
359,359,359,1439,1/16/2022 0:00,13.9,117677.021,19.44683844,23.80793264,25.35999242,16.399651,15.838246,5.608737017,5.38353275
