,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
6713, 10/07  18:00:00,17.2,171260.74036170758,28.301871700113733,39.50320801185734,41.4826238916318,17.097348,16.302545,2.9905635,2.850517
6714, 10/07  19:00:00,16.7,151030.31171990547,24.958671182299035,36.81824151548808,38.77051330176909,18.126624,17.378642,3.10643025,2.97392875
6715, 10/07  20:00:00,16.1,153924.58944460354,25.43696805673679,37.070824653610565,38.834165213885015,18.096481,17.341482,3.17605425,3.0374495
6716, 10/07  21:00:00,16.1,154048.9930510426,25.457526504055387,36.91164106473577,38.7161549998132,18.112226,17.413717,3.1648175,3.0441825
6717, 10/07  22:00:00,16.1,154003.12005226122,25.4499457139498,36.90084699332876,38.68851936843073,18.145724,17.420134,3.17537975,3.0477545
6718, 10/07  23:00:00,16.1,154111.56976441102,25.46786768388112,36.88351515561566,38.67274360128765,18.141589,17.430354,3.1742835,3.049915
6719, 10/08  00:00:00,16.7,154203.79997300194,25.483109282889167,36.86229193403229,38.65710226058098,18.154902,17.435473,3.1765185,3.0507737500000003
6720, 10/08  01:00:00,17.2,124478.46599038728,20.57081831157737,33.41495748019014,35.246372885871814,19.524711,18.843708,3.33614825,3.2173535
6721, 10/08  02:00:00,16.7,128783.5593829574,21.28226099596722,33.75384604541236,35.24813720259848,19.40609,18.757824,3.408488,3.28229425
6722, 10/08  03:00:00,16.7,128578.68194072411,21.248403761249637,33.483977456190374,35.197039839964646,19.486976,18.825916,3.401837,3.29379275
6723, 10/08  04:00:00,16.7,128660.69039002329,21.261956152798845,33.52849241689842,35.12189639278207,19.494386,18.844194,3.4131505000000004,3.2954285000000003
6724, 10/08  05:00:00,16.7,128773.46929646809,21.280593548234243,33.48287941431195,35.107742012572096,19.499777,18.855182,3.41116825,3.29941275
6725, 10/08  06:00:00,16.1,131991.95015200233,21.8124669481169,33.4635723527282,35.07974205658223,19.516711,18.865776,3.41475775,3.30073475
6726, 10/08  07:00:00,16.7,160154.0203664255,26.466419140165293,36.11661366208415,37.79446770841418,18.429788,17.757828,3.2877490000000003,3.16953025
6727, 10/08  08:00:00,16.7,156941.6330093182,25.93555272770029,36.16198292351505,37.866213832279286,18.467402,17.785032,3.23317925,3.1147512500000003
6728, 10/08  09:00:00,17.2,183654.170848804,30.3499609401186,39.34655526616452,41.10056039843775,17.184906,16.482358,3.086271,2.9622845
6729, 10/08  10:00:00,17.2,180396.61130509732,29.811629550993757,39.40042246623144,41.18429283219807,17.175046,16.462086,3.00587725,2.88212575
6730, 10/08  11:00:00,18.3,180055.54875253624,29.75526690428377,39.61159801296596,41.43780614432467,17.0418,16.332935,2.99003075,2.86553775
6731, 10/08  12:00:00,18.9,183626.67507585895,30.34541709757452,39.59758969925404,41.493123395969256,17.08917,16.31501,2.9899125,2.856185
6732, 10/08  13:00:00,18.9,177654.8815068822,29.358542142743744,39.75701224312851,41.59680789479625,17.000805,16.264542,2.9796485000000006,2.849385
6733, 10/08  14:00:00,18.3,171764.37573440318,28.385100487234265,39.5279398600435,41.60273345586196,17.086095,16.261173,2.982122,2.8457770000000004
6734, 10/08  15:00:00,18.3,171918.80046425248,28.410620106513548,39.618286557843454,41.61507381266658,17.052333,16.253164,2.987096,2.8447000000000005
6735, 10/08  16:00:00,17.8,171834.500242516,28.39668898572756,39.5981814230688,41.59839456260566,17.061112,16.257888,2.98505275,2.844743
6736, 10/08  17:00:00,17.2,171689.026179256,28.372648518161068,39.60199106968096,41.56107136975816,17.05724,16.270046,2.9852567500000005,2.84639175
6737, 10/08  18:00:00,15.6,165480.770832978,27.34669682648433,39.55345186917841,41.460142945650894,17.072902,16.31238,2.98702775,2.85163025
6738, 10/08  19:00:00,15.0,134673.5208393713,22.255612699959457,36.84216967529963,38.70942729109003,18.115549,17.367042,3.103745,2.97344325
6739, 10/08  20:00:00,15.0,143451.50089279737,23.706226919736416,37.12410507857095,38.885809982406414,18.08061,17.366678,3.17400175,3.04640975
6740, 10/08  21:00:00,14.4,141070.6924685753,23.312783948378403,36.96919169750219,38.74104937074798,18.085558,17.388145,3.160394,3.0384562500000003
6741, 10/08  22:00:00,14.4,137931.3396891004,22.793986940970623,36.91553420229429,38.70578917725568,18.138146,17.418054,3.17275325,3.04732125
6742, 10/08  23:00:00,13.9,141099.47768448223,23.31754087915973,36.903046906287614,38.673861269801776,18.132786,17.425331,3.1730125,3.04860125
6743, 10/09  00:00:00,13.9,138129.9888186904,22.82681490940708,36.851052296516464,38.63431520228687,18.156415,17.443379,3.17592775,3.05152725
6744, 10/09  01:00:00,13.3,109097.73555651928,18.0290597131152,33.390412192407865,35.07885289769351,19.531618,18.855486,3.337094,3.219061
6745, 10/09  02:00:00,12.8,119241.99095701917,19.70545918582428,33.71664359076583,35.280171581747524,19.421389,18.78484,3.410778,3.296387
6746, 10/09  03:00:00,12.8,113513.18895295542,18.75874005467997,33.446056375470754,35.063385579796616,19.50089,18.86532,3.404309,3.2950462500000004
6747, 10/09  04:00:00,12.8,122395.91764161242,20.226664619074185,33.48865245791762,35.088523466408034,19.510673,18.864002,3.41595625,3.30229325
6748, 10/09  05:00:00,12.8,113719.11090630664,18.792769901168285,33.42459241587484,35.025747281127785,19.521264,18.884532,3.41437,3.3030137500000003
6749, 10/09  06:00:00,12.8,113710.76054667748,18.79138995380629,33.39734131386636,35.00371932170344,19.540657,18.896669,3.4189245,3.30638325
6750, 10/09  07:00:00,12.8,140888.25519297976,23.28263508672851,35.99266481472919,37.69678310751461,18.474395,17.796438,3.2939255,3.1756465
6751, 10/09  08:00:00,15.0,140050.7988067769,23.144240360963018,36.00468613914216,37.76780637287967,18.525548,17.825298,3.242129,3.121438
6752, 10/09  09:00:00,16.7,167328.86753185856,27.652105967836,39.203960441076994,41.094459071907664,17.244082,16.495798,3.09673475,2.9668210000000004
6753, 10/09  10:00:00,17.8,172168.41021908392,28.451869626055604,39.31110362500933,41.24931258229244,17.200992,16.43397,3.0134695,2.8795975
6754, 10/09  11:00:00,18.9,172354.49926855782,28.482621965394337,39.46956313747848,41.47842494249347,17.121536,16.322222,3.00057525,2.86256375
6755, 10/09  12:00:00,20.0,172506.9072631268,28.50780830698817,39.53111308419975,41.59351891516028,17.092486,16.272975,2.99283375,2.85086675
6756, 10/09  13:00:00,18.9,172336.84708220558,28.479704834986563,39.55152734148289,41.6555942167108,17.0805,16.242578,2.98961875,2.8440775
6757, 10/09  14:00:00,18.3,171974.12897146607,28.41976347649555,39.55576070224284,41.68581209049453,17.078417,16.227682,2.988821,2.84068925
6758, 10/09  15:00:00,17.8,171858.0039212157,28.40057311058673,39.56423425386546,41.690485749516185,17.07563,16.223838,2.98839975,2.839275
6759, 10/09  16:00:00,17.2,171747.01251296053,28.38223111002304,39.58940266526159,41.69448977288504,17.065153,16.22104,2.98717875,2.83888525
6760, 10/09  17:00:00,16.1,171439.8403313507,28.33146905179881,39.57767072969048,41.658521089493085,17.066901,16.231718,2.986429,2.83964775
6761, 10/09  18:00:00,15.0,154022.86157509428,25.4532081198299,39.503478701194496,41.5437611194563,17.096226,16.27355,2.98955875,2.84462975
6762, 10/09  19:00:00,15.0,134624.68602235898,22.24754245150285,36.83722852426904,38.75494016073932,18.119419,17.347362,3.1057295000000007,2.96912875
6763, 10/09  20:00:00,14.4,143417.35794444487,23.70058459130962,37.0915644901835,38.90987200947743,18.089248,17.354342,3.17476625,3.04372575
6764, 10/09  21:00:00,13.9,141047.4336021162,23.308940280220572,36.93362742164671,38.758294858710094,18.10189,17.38144,3.16312775,3.0370945000000003
6765, 10/09  22:00:00,13.9,137944.2042354371,22.796112884950155,36.89252493682153,38.72808686100717,18.147519,17.409447,3.1747552500000005,3.04595925
6766, 10/09  23:00:00,13.3,141091.77520482155,23.3162679978755,36.86751025433728,38.6826912770211,18.145589,17.419976,3.1749055,3.047299
6767, 10/10  00:00:00,13.3,138127.84317312756,22.826460328518863,36.81767464622708,38.640674699844645,18.170898,17.441653,3.178499,3.05113125
6768, 10/10  01:00:00,13.3,109110.8768720198,18.03123139487064,33.381277015392314,35.098812166800414,19.537056,18.84908,3.3387330000000004,3.218289
6769, 10/10  02:00:00,12.8,119234.7015850935,19.70425457308829,33.7009275139864,35.29593550676298,19.426154,18.777016,3.4114245,3.29492525
6770, 10/10  03:00:00,12.2,113489.46405808856,18.754819372513108,33.42228321559563,35.06565807058735,19.510221,18.863599,3.40571125,3.294356
6771, 10/10  04:00:00,12.2,119470.64664056717,19.74324591853144,33.457353016230726,35.0824585733248,19.521942,18.865347,3.4177445,3.30231925
6772, 10/10  05:00:00,11.7,113734.19482982071,18.79526261063064,33.38487798289085,35.00803234053711,19.536864,18.890814,3.416854,3.30377225
6773, 10/10  06:00:00,11.1,113746.73692691245,18.79733526792495,33.36244838269266,34.98972391286336,19.554714,18.902345,3.42155575,3.3075252500000003
6774, 10/10  07:00:00,11.1,140918.4263544157,23.287621053379127,35.96340641282336,37.69152760291141,18.487621,17.799921,3.29639,3.17650375
6775, 10/10  08:00:00,13.9,140076.56784694525,23.14849885048688,36.03442371860238,37.82165569806208,18.524271,17.814767,3.24327525,3.1209722500000003
6776, 10/10  09:00:00,15.0,160034.52643675238,26.44667204658501,39.27450167988778,41.19892944828115,17.219919,16.458718,3.0933945,2.96152225
6777, 10/10  10:00:00,15.6,158983.46601837262,26.27297796440817,39.36506181444858,41.36207885309064,17.18001,16.38902,3.008726,2.87188125
6778, 10/10  11:00:00,16.7,168678.17803998332,27.875087678670067,39.6169946169109,41.60450156581774,17.069344,16.27271,2.99418,2.85430625
6779, 10/10  12:00:00,17.2,171554.94406679404,28.350490639267377,39.71677561414018,41.73781034524731,17.010804,16.218456,2.98075475,2.84174975
6780, 10/10  13:00:00,18.3,171640.56688777282,28.3646403275662,39.76983445991673,41.87362405954989,17.004592,16.162504,2.9771335000000003,2.83212575
6781, 10/10  14:00:00,18.9,171737.21156372654,28.380611443967805,39.652426606999306,41.74264420884117,17.024446,16.189002,2.9757075000000004,2.8290635
6782, 10/10  15:00:00,18.3,171884.19621403652,28.40490154516772,39.66107585401554,41.75009075603814,17.039014,16.201344,2.9822465000000005,2.8357175000000003
6783, 10/10  16:00:00,17.8,171830.93426640003,28.39609968663714,39.674781088323535,41.736415629955495,17.029999,16.203398,2.9806515,2.835223
6784, 10/10  17:00:00,15.6,167175.2806107188,27.626724801506043,39.63794523079737,41.67735259005052,17.03911,16.220479,2.98092975,2.8371095000000004
6785, 10/10  18:00:00,14.4,153967.28375180415,25.444023548860468,39.535781774072646,41.58419835889613,17.080712,16.26411,2.986123,2.8435635
6786, 10/10  19:00:00,13.3,134584.89685258843,22.24096705088552,36.83401824068248,38.75312481209411,18.117764,17.344244,3.10452625,2.96729525
6787, 10/10  20:00:00,13.3,143401.8588648235,23.698023274793137,37.09684120564348,38.92245918318933,18.089742,17.352595,3.1750740000000004,3.04384025
6788, 10/10  21:00:00,12.8,141056.99129436124,23.3105197465892,36.945496072001056,38.77446881840231,18.096528,17.374673,3.16238275,3.035959
6789, 10/10  22:00:00,12.2,137922.5619423204,22.79253636530069,36.88477751278074,38.72592808958462,18.148429,17.407949,3.1743875,3.0452185
6790, 10/10  23:00:00,11.7,138160.03042965298,22.83177946705953,36.85500449871955,38.67394680111627,18.151256,17.423969,3.1757370000000003,3.04779425
6791, 10/11  00:00:00,12.2,138157.8948991042,22.831426557738467,36.82229115598529,38.64995162649578,18.169204,17.438101,3.17879575,3.0511405
6792, 10/11  01:00:00,11.1,109110.34999305072,18.03114432493883,33.3402242750481,35.05794701900679,19.549482,18.861029,3.33972075,3.21908225
6793, 10/11  02:00:00,10.0,118730.36055124858,19.62090917120089,33.64978355907883,35.24474672697712,19.447194,18.798442,3.414823,3.2983705
6794, 10/11  03:00:00,10.0,113584.5331723014,18.77053011782118,33.363915513616924,35.00640018893459,19.531202,18.884454,3.4092445,3.2978465000000003
6795, 10/11  04:00:00,9.4,117790.01595411437,19.46551154716995,33.38743091478526,35.01008789425218,19.550036,18.894759,3.4223095,3.30704725
6796, 10/11  05:00:00,9.4,113849.74295436183,18.81435763608157,33.353598178454845,34.976635238782336,19.554151,18.908084,3.420947,3.3079195
6797, 10/11  06:00:00,9.4,113820.4468231926,18.8095162734674,33.331867321466184,34.95796734665622,19.565476,18.9136,3.4234280000000004,3.3094505
6798, 10/11  07:00:00,10.0,140579.95045626472,23.231685866932917,35.94520852261585,37.67375079457584,18.498042,17.810296,3.29847725,3.17862525
6799, 10/11  08:00:00,13.3,137040.3151649068,22.64673975686923,36.014474804955086,37.79996345568789,18.527586,17.818471,3.2439935,3.12172
6800, 10/11  09:00:00,15.0,160050.27977349365,26.449275380626176,39.25934055695981,41.18435175411575,17.229081,16.467702,3.09513425,2.96332275
6801, 10/11  10:00:00,15.0,158998.32928172365,26.27543420844588,39.333605686913245,41.324163316552514,17.188639,16.400029,3.0098645,2.8731729999999995
6802, 10/11  11:00:00,16.1,161609.12913823663,26.706884653058264,39.60551422540005,41.59465092914075,17.078565,16.281732,2.9963215,2.856655
6803, 10/11  12:00:00,17.2,168353.51888391154,27.821435792300758,39.7082772291984,41.76528313035868,17.02469,16.2122,2.9819542500000003,2.841517
6804, 10/11  13:00:00,19.4,171818.3302015982,28.394016788804464,39.64324897179248,41.74952704716334,17.034616,16.192737,2.9791025,2.83314575
6805, 10/11  14:00:00,19.4,172062.36696765217,28.43434533829213,39.63986298466166,41.74272019729163,17.045417,16.203149,2.9829565,2.8355312500000003
6806, 10/11  15:00:00,17.8,171869.0879168494,28.402404807808686,39.65386618835333,41.728560472572816,17.039647,16.206203,2.98230425,2.83573325
6807, 10/11  16:00:00,17.8,171744.8071588306,28.381866661933504,39.6764841040792,41.71381227581157,17.030046,16.212256,2.9809895,2.83682625
6808, 10/11  17:00:00,16.7,171530.3660569662,28.346428974700693,39.6594539321009,41.666835849362926,17.034115,16.226801,2.980511,2.8385240000000005
6809, 10/11  18:00:00,15.0,158182.81635882103,26.14066577252164,39.57813321001483,41.56372077414742,17.06345,16.273219,2.983785,2.8444305
6810, 10/11  19:00:00,15.0,134576.07361520076,22.239508957617915,36.86939026385509,38.79237065972283,18.104717,17.33211,3.10199125,2.9667385
6811, 10/11  20:00:00,13.9,143364.20791580694,23.691801228069508,37.12376213840724,38.94218155895626,18.076568,17.340799,3.17259875,3.04121975
6812, 10/11  21:00:00,14.4,141012.22089498476,23.30312116769459,36.978012505436965,38.80563497110151,18.086137,17.365002,3.16066275,3.0345985000000004
6813, 10/11  22:00:00,13.9,137902.41587037867,22.78920710523705,36.94239719216706,38.781182077115496,18.126857,17.387267,3.1713265,3.042276
6814, 10/11  23:00:00,13.3,138089.7883985456,22.82017154718158,36.89954693942464,38.71634209137915,18.130043,17.403557,3.17177075,3.04398525
6815, 10/12  00:00:00,13.3,138058.71917377046,22.81503717014017,36.81180423451604,38.63344990667191,18.169758,17.440812,3.177258,3.0498595
6816, 10/12  01:00:00,12.8,109123.94118886311,18.033390352132933,33.366606459153246,35.08330333341152,19.542282,18.854427,3.339509,3.21913675
6817, 10/12  02:00:00,12.8,119270.74978328974,19.71021175555881,33.69688762122804,35.29004409350367,19.430304,18.782044,3.4123685000000004,3.2959845
6818, 10/12  03:00:00,12.2,113520.53212202848,18.75995355771949,33.3881259799894,35.02798919992698,19.51891,18.873563,3.40641275,3.2952395
6819, 10/12  04:00:00,12.2,119513.9337374917,19.750399372737235,33.467489958464384,35.09081541091697,19.525235,18.869046,3.41957175,3.30431975
6820, 10/12  05:00:00,12.8,116697.10972795475,19.28490219252336,33.387433570085506,35.00543158093003,19.531818,18.889522,3.41574025,3.3031347500000003
6821, 10/12  06:00:00,12.8,113724.53184382687,18.79366574383408,33.35927199694101,34.98592580960183,19.557714,18.905088,3.4218857500000004,3.307952
6822, 10/12  07:00:00,13.3,140933.5035966299,23.290112658716325,35.959492753716724,37.68533208651492,18.488636,17.801872,3.2965115000000003,3.1767522500000003
6823, 10/12  08:00:00,14.4,135622.6131442324,22.41245593552537,35.981410023558624,37.76412203040309,18.540152,17.832716,3.24464825,3.1225855
6824, 10/12  09:00:00,15.6,160122.11796363982,26.461147075425533,39.20880724122734,41.1197191701231,17.236498,16.478877,3.0966325,2.9651265
6825, 10/12  10:00:00,15.6,157150.29096156888,25.97003471453122,39.14191969019844,41.1175583099921,17.266674,16.483161,3.01887425,2.8832515
6826, 10/12  11:00:00,16.7,166899.821837281,27.5812035755202,39.43826878057736,41.37903950444386,17.136898,16.352524,3.00787125,2.86959775
6827, 10/12  12:00:00,16.7,171048.8696164264,28.26685877983036,39.55535150993785,41.57133719416639,17.107318,16.313198,2.99578375,2.8590197500000003
6828, 10/12  13:00:00,17.8,171200.25663707062,28.291876399316795,39.75777444045856,41.79511797346962,16.993308,16.180808,2.98021675,2.83836525
6829, 10/12  14:00:00,21.1,171627.46406112955,28.36247500632688,39.67870076296231,41.74760905586344,17.025465,16.198656,2.9771262500000004,2.833441
6830, 10/12  15:00:00,20.0,171946.8476512933,28.41525507356731,39.6227683208123,41.659438936929725,17.038243,16.219966,2.9805995,2.83648525
6831, 10/12  16:00:00,18.9,171681.51166537852,28.371406699357767,39.53276898937441,41.5510508728864,17.085131,16.277314,2.987236,2.84532325
6832, 10/12  17:00:00,17.8,171511.3562182531,28.34328748404053,39.52674974021367,41.543601743378375,17.085782,16.278678,2.990034,2.848755
6833, 10/12  18:00:00,16.7,171147.13629535312,28.28309794201958,39.4878495304567,41.502894518655474,17.10388,16.29766,2.99198,2.85085325
6834, 10/12  19:00:00,16.7,150970.68941507197,24.948818236327305,36.798841142692034,38.798306782830345,18.13464,17.368669,3.10768975,2.972327
6835, 10/12  20:00:00,15.6,148815.84708696575,24.5927175271091,37.06832544481148,38.88247227801739,18.099457,17.324457,3.1770405000000004,3.03500875
6836, 10/12  21:00:00,15.6,138020.08447746973,22.80865255323634,36.90406714006237,38.699115763433824,18.113626,17.41475,3.16493775,3.0421922500000003
6837, 10/12  22:00:00,15.6,146817.99748392307,24.26256081388916,36.86539142107463,38.70081269899242,18.157734,17.415833,3.1766665,3.0481315
6838, 10/12  23:00:00,15.6,138185.9317613882,22.836059818563808,36.87260663155666,38.66905936093909,18.147716,17.430556,3.17618475,3.04950125
6839, 10/13  00:00:00,15.6,155404.04944612755,25.681457757412783,36.84261384930216,38.6470680010018,18.165102,17.439205,3.1777045000000004,3.0512255
6840, 10/13  01:00:00,15.0,128249.84527641794,21.19406151641389,33.85261377581635,35.508240418499184,19.437998,18.767178,3.33264825,3.21455175
6841, 10/13  02:00:00,14.4,120817.61489552024,19.96584055788248,33.561100330055986,35.14325574117083,19.434487,18.804297,3.3913905,3.2785185
6842, 10/13  03:00:00,15.0,119137.95850209372,19.688267194327985,33.54358305883084,35.18813396714207,19.495601,18.837848,3.4115830000000003,3.2984835
6843, 10/13  04:00:00,15.0,119540.71375663026,19.75482493264189,33.510182061432346,35.11509764131802,19.484538,18.84485,3.4089165,3.29550575
6844, 10/13  05:00:00,15.0,113575.6929859878,18.76906922364121,33.45460047171316,35.08483183073071,19.516311,18.863986,3.413863,3.30052375
6845, 10/13  06:00:00,15.0,130996.3622862362,21.647940040294404,33.44169501017373,35.056092402241646,19.521672,18.875188,3.415988,3.3023625
6846, 10/13  07:00:00,15.0,158071.12145999575,26.122207515892388,36.07505788161316,37.76698113516434,18.444008,17.767162,3.2898620000000003,3.17119525
6847, 10/13  08:00:00,15.0,154811.06685500397,25.583463802820884,36.08730896433453,37.80827795690304,18.49473,17.805985,3.237035,3.11754625
6848, 10/13  09:00:00,15.0,181602.82705056077,30.01096398805541,39.23560527779622,41.017227288407405,17.227792,16.514831,3.09265675,2.96716975
6849, 10/13  10:00:00,16.1,178603.1182854019,29.515243997414668,39.21200644588994,41.019147824965785,17.237952,16.51439,3.01514825,2.88945975
6850, 10/13  11:00:00,17.2,177541.7674502118,29.339849361709373,39.3873714839684,41.16975318379091,17.154568,16.439788,3.00679925,2.8810085
6851, 10/13  12:00:00,18.3,171533.4143836323,28.3469327290931,39.28530946361126,41.29424586931501,17.17504,16.401825,3.001518,2.8732657500000003
6852, 10/13  13:00:00,18.3,171671.50768560029,28.36975348127885,39.45295534525805,41.43114635254251,17.127653,16.331072,3.0028195,2.8620025
6853, 10/13  14:00:00,18.9,171631.18631276174,28.363090130890207,39.42752719217899,41.42310873713459,17.125853,16.328747,2.9962585,2.8573895
6854, 10/13  15:00:00,18.3,171599.69837458004,28.35788655892948,39.42849332307727,41.40503365546072,17.133116,16.338803,2.9980792500000004,2.8586525
6855, 10/13  16:00:00,16.7,171269.43240346154,28.30330811251048,39.472098913953324,41.42228664054694,17.109832,16.331375,2.99573,2.85853525
6856, 10/13  17:00:00,16.1,170906.1961466419,28.2432811272503,39.40350148070768,41.38420541502517,17.131411,16.340428,2.99610075,2.85861825
6857, 10/13  18:00:00,15.6,157195.4727416775,25.97750127657642,39.38655984831153,41.349605585786826,17.147618,16.360135,3.00025075,2.861962
6858, 10/13  19:00:00,14.4,134801.31148358964,22.27673087572761,36.72782614956022,38.589829205094055,18.164119,17.415893,3.11369,2.981767
6859, 10/13  20:00:00,14.4,143580.66155834543,23.727571499803755,36.99405935179568,38.76400881471479,18.129288,17.413704,3.1820895,3.0546475
6860, 10/13  21:00:00,13.9,141186.72286472665,23.33195867212568,36.84731064328688,38.6273489268825,18.137658,17.436086,3.1696785,3.047037
6861, 10/13  22:00:00,13.9,141006.42407951213,23.30216320892698,36.82309980541763,38.61999213949824,18.17678,17.454382,3.18034675,3.054461
6862, 10/13  23:00:00,13.3,141194.44918014365,23.3332354924126,36.80718305725527,38.58447057611053,18.170602,17.460891,3.1795085,3.05466225
6863, 10/14  00:00:00,13.3,138218.27420070875,22.841404601998622,36.764729526706304,38.55528120604287,18.192373,17.476328,3.1824795,3.0575805000000003
6864, 10/14  01:00:00,13.3,109190.53993814108,18.044396197684407,33.33936714796968,35.0296376545573,19.553828,18.877398,3.342104,3.22379725
6865, 10/14  02:00:00,12.8,119313.88218670114,19.717339645727264,33.665585580286894,35.236608402963306,19.441879,18.802341,3.414294,3.29956875
6866, 10/14  03:00:00,13.3,113557.25431428412,18.76602212177901,33.411925393190614,35.03485347948283,19.51663,18.878814,3.407524,3.2978085
6867, 10/14  04:00:00,13.3,122433.06974970875,20.232804229322927,33.454793931886506,35.05974144391906,19.523533,18.874599,3.418203,3.3041370000000003
6868, 10/14  05:00:00,12.8,113738.4720720683,18.79596945074511,33.3778216733096,34.98359963630905,19.538838,18.900082,3.417083,3.30536275
6869, 10/14  06:00:00,12.2,113755.67349539931,18.79881208984118,33.354727043215405,34.96490742416621,19.558086,18.912505,3.42212875,3.30928975
6870, 10/14  07:00:00,12.8,140935.05994745795,23.29036985509048,35.944437244067764,37.65370012079424,18.495196,17.815154,3.2972407500000003,3.178633
6871, 10/14  08:00:00,13.9,140115.09759508958,23.15486612407402,36.02055284174417,37.79013493015877,18.527259,17.824044,3.24414675,3.12302725
6872, 10/14  09:00:00,14.4,161602.43564019585,26.705778512080624,39.22568649525136,41.1282056901683,17.237366,16.484694,3.09541675,2.9649495000000003
6873, 10/14  10:00:00,15.6,166598.6484192008,27.53143284919969,39.38956173067627,41.36634857340811,17.179006,16.395051,3.010609,2.8751697499999995
6874, 10/14  11:00:00,16.7,170434.7490069101,28.16537164003277,39.47941522424981,41.43852194284613,17.101216,16.319627,2.99529,2.85755325
6875, 10/14  12:00:00,17.2,171644.1787818142,28.36523721487112,39.52029049325333,41.51806419560071,17.100284,16.304507,2.99399025,2.85549875
6876, 10/14  13:00:00,17.2,171646.45037694753,28.365612609686558,39.55593718752952,41.57785073553249,17.079422,16.271931,2.98986325,2.8492035
6877, 10/14  14:00:00,17.2,171497.71132759732,28.341032583449262,39.547389064150494,41.583339669563216,17.079597,16.267053,2.988713,2.846861
6878, 10/14  15:00:00,16.7,171481.29033341046,28.3383189149828,39.59155044095808,41.62173173992396,17.074772,16.255182,2.9887615000000003,2.84574625
6879, 10/14  16:00:00,15.6,165944.5292096016,27.423335699160774,39.58744676569766,41.61095750355052,17.057667,16.25166,2.9848125,2.843805
6880, 10/14  17:00:00,15.6,160417.68931449956,26.509992026303323,39.54965346277893,41.6101087468235,17.079143,16.253794,2.987842,2.84464725
6881, 10/14  18:00:00,14.4,154071.21071175215,25.461198106674587,39.47819417901847,41.49695921392128,17.104425,16.293685,2.99118475,2.848123
6882, 10/14  19:00:00,13.9,134663.44980734232,22.253948401091137,36.79194425240578,38.70075895783114,18.136708,17.368658,3.10830975,2.97273
6883, 10/14  20:00:00,13.3,143473.30701806938,23.70983051363904,37.05425743366928,38.863580155943424,18.105315,17.373778,3.177816,3.04736725
6884, 10/14  21:00:00,13.3,141097.55080805084,23.31722245119177,36.89371231304686,38.70945501745723,18.117741,17.401301,3.1657765,3.040431
6885, 10/14  22:00:00,12.8,140923.5604200579,23.28846948873448,36.85597013858923,38.684229760097786,18.162172,17.426922,3.1774400000000003,3.0491887500000003
6886, 10/14  23:00:00,12.8,141142.24784086092,23.324608905818177,36.84356780319915,38.65177643777397,18.157073,17.434467,3.1772400000000003,3.05016575
6887, 10/15  00:00:00,12.2,138169.76662833546,22.833388432695063,36.791986635395205,38.60860571245266,18.179967,17.453208,3.1800475,3.053134
6888, 10/15  01:00:00,11.7,109152.80673656407,18.038160558228387,33.34843681194975,35.05906684728201,19.54846,18.863283,3.34079625,3.2208435
6889, 10/15  02:00:00,11.1,119285.70660113536,19.712683460041774,33.666110909356206,35.25567657882898,19.441388,18.794585,3.41398325,3.297932
6890, 10/15  03:00:00,10.6,113551.6565819366,18.76509706270022,33.39473294101673,35.03275872119446,19.520895,18.876361,3.4078155,3.29682825
6891, 10/15  04:00:00,11.1,119509.26908907371,19.74962851141331,33.42622992380787,35.046211419356595,19.53458,18.880175,3.4198335,3.3047915
6892, 10/15  05:00:00,10.6,113779.5314029319,18.802754753154403,33.35398162925171,34.97185617464959,19.548542,18.904436,3.418945,3.30619925
6893, 10/15  06:00:00,10.6,113782.2991966306,18.803212147779625,33.302832971300504,34.92250888319403,19.57575,18.926313,3.4244035,3.310815
6894, 10/15  07:00:00,11.1,141002.19935603288,23.30146504785618,35.9279942331674,37.65144769911056,18.509,17.823675,3.3004775,3.18106925
6895, 10/15  08:00:00,13.3,140171.23227953736,23.16414271971299,36.05225887928817,37.833964362260645,18.514678,17.806382,3.24334175,3.12131625
6896, 10/15  09:00:00,14.4,160003.89927692123,26.441610723445518,39.28517751976387,41.2095030283423,17.218632,16.458032,3.0928102500000003,2.961285
6897, 10/15  10:00:00,15.0,160367.06856786614,26.50162664219044,39.394548696081536,41.38429376468245,17.165748,16.37652,3.006972,2.8702295
6898, 10/15  11:00:00,15.6,160329.2766680614,26.49538130249776,39.61110443574032,41.60586989016784,17.068912,16.271977,2.99312875,2.85358125
6899, 10/15  12:00:00,18.3,171690.31291470744,28.372861158965858,39.59405378593451,41.64947214193949,17.060144,16.24444,2.98472775,2.84369775
6900, 10/15  13:00:00,18.3,171887.15176525406,28.405389967856927,39.63755590963692,41.70359326522759,17.048823,16.221412,2.9848380000000003,2.84035775
