,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly),CH4:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),SO2:Facility [kg](Hourly),NOx:Facility [kg](Hourly),Reward
126, 01/06  07:00:00,5.6,106269.2319,17.56163239,21.22825857,23.29447566,15.473987,15.129752,6.238913033,6.475,0.016091474,0.000535053,0.004413969,0.331202046,0.157141461,0.437072797
127, 01/06  08:00:00,5,108774.9272,17.97571368,21.78992542,23.55628957,15.446683,15.08999,6.238913033,6.475,0.016470891,0.000547669,0.004518045,0.339011375,0.16084666,0.57670386
128, 01/06  09:00:00,5.6,129292.0974,21.36629998,23.59791719,24.60221395,14.972394,14.618713,6.238913033,6.475,0.019577637,0.00065097,0.00537024,0.402955836,0.191185621,0.192577256
129, 01/06  10:00:00,6.1,131761.4164,21.77436986,23.84386131,24.85526311,14.925389,14.563982,6.238913033,6.475,0.019951546,0.000663403,0.005472805,0.410651794,0.194837029,-0.13185242
130, 01/06  11:00:00,6.7,130579.7715,21.57909589,23.00310418,24.820881,14.940503,14.578488,6.238913033,6.475,0.019772619,0.000657454,0.005423725,0.406969042,0.193089718,-0.071603844
131, 01/06  12:00:00,6.7,133337.583,22.03484091,23.50714402,24.86714688,14.920994,14.559449,6.238913033,6.475,0.020190211,0.000671339,0.005538273,0.415564125,0.197167724,-0.130176113
132, 01/06  13:00:00,7.2,133308.34,22.03000832,23.53303031,24.93774552,14.891188,14.525078,6.238913033,6.475,0.020185783,0.000671192,0.005537058,0.415472985,0.197124482,-0.202174789
133, 01/06  14:00:00,7.8,128975.3929,21.31396264,23.67768767,24.9320016,14.895446,14.526595,6.238913033,6.475,0.019529681,0.000649376,0.005357086,0.401968785,0.190717306,-0.132128072
134, 01/06  15:00:00,8.3,127605.0404,21.08750362,23.49237778,24.90670087,14.901265,14.533732,6.238913033,6.475,0.01932218,0.000642476,0.005300167,0.397697901,0.188690951,-0.107665552
135, 01/06  16:00:00,8.3,127644.5869,21.09403891,23.49166743,24.86953301,14.912079,14.545018,6.238913033,6.475,0.019328168,0.000642675,0.00530181,0.397821153,0.188749429,-0.06984943
136, 01/06  17:00:00,8.3,127695.2637,21.10241356,23.82282859,24.82685552,14.935669,14.57102,6.238913033,6.475,0.019335842,0.00064293,0.005303915,0.397979094,0.188824366,-0.02812377
137, 01/06  18:00:00,8.3,133399.1682,22.04501823,23.70528374,24.84597426,14.923517,14.561333,6.238913033,6.475,0.020199537,0.000671649,0.00554083,0.415756063,0.197258791,-0.107855523
138, 01/06  19:00:00,8.3,108263.5222,17.89120092,22.90241973,23.99834856,15.309021,14.941812,6.238913033,6.475,0.016393453,0.000545094,0.004496803,0.337417514,0.16009044,0.70497532
139, 01/06  20:00:00,7.8,110763.5571,18.30434678,21.63086286,23.76034503,15.343522,15.000388,6.238913033,6.475,0.016772013,0.000557681,0.004600644,0.345209202,0.163787268,0.688821767
140, 01/06  21:00:00,6.7,114997.772,19.00407636,22.01126992,23.82707861,15.31788,14.962082,6.238913033,6.475,0.017413165,0.000579,0.004776515,0.35840569,0.170048447,0.654342745
141, 01/06  22:00:00,6.7,109365.1185,18.07324635,21.9854442,23.80709914,15.335055,14.977988,6.238913033,6.475,0.016560259,0.00055064,0.004542559,0.340850784,0.161719382,0.691738342
142, 01/06  23:00:00,10,117274.9165,19.38038826,22.25592936,23.83405807,15.320033,14.965697,6.238913033,6.475,0.017757974,0.000590465,0.004871098,0.365502711,0.173415686,0.590198029
143, 01/07  00:00:00,8.9,109352.3866,18.07114234,21.46130518,23.80541042,15.332437,14.976171,6.238913033,6.475,0.016558331,0.000550576,0.00454203,0.340811104,0.161700555,0.694569292
144, 01/07  01:00:00,9.4,80245.53362,13.26105909,21.31277938,22.54446838,15.879741,15.514515,6.238913033,6.475,0.01215092,0.000404027,0.003333056,0.250095766,0.118659937,-0.187511845
145, 01/07  02:00:00,8.9,84241.46673,13.92141117,21.25349474,22.22935223,15.95682,15.619475,6.238913033,6.475,0.012755991,0.000424146,0.00349903,0.262549617,0.124568767,-0.505472103
146, 01/07  03:00:00,6.1,86065.58928,14.22285844,18.63662752,22.27355883,15.923242,15.577319,6.238913033,6.475,0.013032203,0.00043333,0.003574796,0.268234735,0.127266116,-0.462627378
147, 01/07  04:00:00,6.7,83194.05534,13.74832011,18.19084212,22.27261808,15.947481,15.594709,6.238913033,6.475,0.01259739,0.000418872,0.003455525,0.259285222,0.123019948,-0.529774131
148, 01/07  05:00:00,7.2,84677.42113,13.99345526,19.69235558,22.26589733,15.940396,15.593046,6.238913033,6.475,0.012822004,0.000426341,0.003517138,0.263908327,0.125213417,-0.476602322
149, 01/07  06:00:00,8.3,84644.83294,13.98806987,20.83079648,22.26787733,15.944138,15.59271,6.238913033,6.475,0.01281707,0.000426177,0.003515784,0.263806761,0.125165229,-0.532236993
150, 01/07  07:00:00,7.8,106232.9676,17.5556395,21.02966308,23.2974108,15.473231,15.12896,6.238913033,6.475,0.016085983,0.00053487,0.004412463,0.331089024,0.157087836,0.43965997
151, 01/07  08:00:00,8.9,108761.7854,17.97354192,21.79511245,23.57072193,15.440835,15.084021,6.238913033,6.475,0.016468901,0.000547603,0.004517499,0.338970417,0.160827227,0.586398229
152, 01/07  09:00:00,8.9,129274.4857,21.36338953,23.16291373,24.58320036,14.97731,14.623667,6.238913033,6.475,0.01957497,0.000650882,0.005369509,0.402900947,0.191159578,0.209482651
153, 01/07  10:00:00,10,134633.0599,22.24892628,23.56483514,24.86910385,14.923068,14.562976,6.238913033,6.475,0.020386375,0.000677861,0.005592081,0.419601649,0.19908336,-0.188003672
154, 01/07  11:00:00,7.8,130344.3385,21.54018917,23.63499398,24.79356335,14.941583,14.582789,6.238913033,6.475,0.019736969,0.000656268,0.005413946,0.406235284,0.192741581,0.004785293
155, 01/07  12:00:00,7.8,133875.3118,22.12370384,23.68739216,24.8137657,14.935337,14.575486,6.238913033,6.475,0.020271635,0.000674046,0.005560607,0.417240027,0.197962869,-0.084086868
156, 01/07  13:00:00,8.9,133886.6394,22.1255758,23.31110788,24.86162054,14.924155,14.56192,6.238913033,6.475,0.020273351,0.000674103,0.005561078,0.417275331,0.19797962,-0.127402018
157, 01/07  14:00:00,8.9,132335.1255,21.86917875,23.45330113,24.87223194,14.908734,14.549127,6.238913033,6.475,0.020038418,0.000666292,0.005496635,0.412439834,0.195685379,-0.083371892
158, 01/07  15:00:00,10,128147.1809,21.17709561,23.51967322,24.86758146,14.916824,14.553732,6.238913033,6.475,0.019404272,0.000645206,0.005322685,0.399387554,0.18949262,-0.076743023
159, 01/07  16:00:00,9.4,133518.5786,22.06475152,24.00268549,24.84026416,14.917576,14.557018,6.238913033,6.475,0.020217618,0.00067225,0.00554579,0.416128221,0.197435364,-0.051006555
160, 01/07  17:00:00,8.9,128246.7902,21.19355665,23.01259125,24.81151867,14.937658,14.577205,6.238913033,6.475,0.019419355,0.000645707,0.005326823,0.399697999,0.189639914,-0.021814386
161, 01/07  18:00:00,8.3,129207.9833,21.35239961,23.60829508,24.80010203,14.939234,14.579686,6.238913033,6.475,0.0195649,0.000650547,0.005366747,0.402693684,0.19106124,-0.005911978
162, 01/07  19:00:00,7.8,108305.0838,17.89806923,22.6211793,23.9655084,15.319576,14.955376,6.238913033,6.475,0.016399746,0.000545303,0.00449853,0.337547047,0.160151897,0.708397318
163, 01/07  20:00:00,7.2,110792.7243,18.30916684,22.65951588,23.74258154,15.349782,15.008371,6.238913033,6.475,0.016776429,0.000557828,0.004601856,0.345300106,0.163830398,0.684648217
164, 01/07  21:00:00,6.7,113608.7939,18.77453935,22.7175448,23.78942992,15.330085,14.97622,6.238913033,6.475,0.017202844,0.000572007,0.004718823,0.354076757,0.167994551,0.700780869
165, 01/07  22:00:00,6.7,109392.6742,18.0778001,22.10387552,23.7652603,15.348723,14.99343,6.238913033,6.475,0.016564431,0.000550779,0.004543703,0.340936665,0.161760129,0.68077121
166, 01/07  23:00:00,6.1,113642.9886,18.78019023,21.88402412,23.77899912,15.342105,14.988655,6.238913033,6.475,0.017208021,0.000572179,0.004720243,0.354183329,0.168045115,0.634885592
167, 01/08  00:00:00,5.6,110829.1129,18.31518028,22.09481018,23.76297321,15.348255,14.993267,6.238913033,6.475,0.016781939,0.000558011,0.004603367,0.345413516,0.163884206,0.681705386
168, 01/08  01:00:00,5.6,80293.95494,13.269061,19.3398025,22.49446452,15.897094,15.533872,6.238913033,6.475,0.012158252,0.00040427,0.003335067,0.250246677,0.118731538,-0.243298587
169, 01/08  02:00:00,5,83134.01386,13.73839789,17.96369442,22.1940102,15.971268,15.63432,6.238913033,6.475,0.012588299,0.00041857,0.003453031,0.259098095,0.122931164,-0.539911322
170, 01/08  03:00:00,5,86100.91649,14.22869647,21.15027248,22.24854112,15.933856,15.588764,6.238913033,6.475,0.013037552,0.000433508,0.003576264,0.268344837,0.127318355,-0.487634772
171, 01/08  04:00:00,5,83217.07299,13.75212391,20.92270221,22.25083843,15.955569,15.603379,6.238913033,6.475,0.012600876,0.000418988,0.003456481,0.259356959,0.123053985,-0.551111562
172, 01/08  05:00:00,4.4,84697.89764,13.99683913,18.57514657,22.23478988,15.951314,15.604664,6.238913033,6.475,0.012825105,0.000426444,0.003517988,0.263972144,0.125243696,-0.507655206
173, 01/08  06:00:00,4.4,84714.8085,13.99963375,18.73734514,22.23562652,15.95621,15.605448,6.238913033,6.475,0.012827665,0.000426529,0.003518691,0.264024849,0.125268702,-0.564622497
174, 01/08  07:00:00,3.9,106459.803,17.59312542,20.57362829,23.26906259,15.484382,15.140336,6.238913033,6.475,0.016120331,0.000536012,0.004421885,0.331795986,0.15742326,0.41135862
175, 01/08  08:00:00,3.9,109065.9642,18.02380931,21.49283496,23.53858997,15.456729,15.100156,6.238913033,6.475,0.01651496,0.000549134,0.004530133,0.339918431,0.161277019,0.56212101
176, 01/08  09:00:00,4,129543.3284,21.40781741,23.17771445,24.58566021,14.978171,14.624548,6.238913033,6.475,0.019615679,0.000652235,0.005380675,0.403738831,0.191557119,0.205148207
177, 01/08  10:00:00,7.8,132254.2814,21.85581877,23.89138069,24.88555381,14.915473,14.555236,6.238913033,6.475,0.020026176,0.000665885,0.005493277,0.412187873,0.195565834,-0.172939594
178, 01/08  11:00:00,9,131037.6859,21.65476902,23.41671925,24.87814179,14.921079,14.558776,6.238913033,6.475,0.019841957,0.000659759,0.005442745,0.408396193,0.193766841,-0.133300234
179, 01/08  12:00:00,10,133779.6616,22.10789707,23.4838187,24.94007298,14.886806,14.525901,6.238913033,6.475,0.020257152,0.000673565,0.005556635,0.416941921,0.19782143,-0.218395009
180, 01/08  13:00:00,13,133654.7766,22.08725906,23.99071484,24.95923071,14.88878,14.518414,6.238913033,6.475,0.020238242,0.000672936,0.005551447,0.4165527,0.197636762,-0.222027179
181, 01/08  14:00:00,12,134208.6611,22.17879182,23.41597559,24.98776076,14.874158,14.505108,6.238913033,6.475,0.020322112,0.000675725,0.005574453,0.418278954,0.198455797,-0.284024231
182, 01/08  15:00:00,14,129991.8928,21.48194539,23.80561715,24.98200747,14.8779,14.506307,6.238913033,6.475,0.019683601,0.000654494,0.005399307,0.405136841,0.192220416,-0.191405745
183, 01/08  16:00:00,13.9,128095.1982,21.16850515,24.26380276,24.94146316,14.884419,14.514304,6.238913033,6.475,0.0193964,0.000644944,0.005320526,0.399225542,0.189415753,-0.14901625
184, 01/08  17:00:00,10.6,128121.7614,21.17289488,23.90797686,24.89360887,14.911746,14.543895,6.238913033,6.475,0.019400423,0.000645078,0.00532163,0.39930833,0.189455032,-0.099050292
185, 01/08  18:00:00,11.7,129115.9739,21.3371945,24.07266181,24.87223559,14.916665,14.551033,6.238913033,6.475,0.019550968,0.000650084,0.005362925,0.402406924,0.190925185,-0.074044095
186, 01/08  19:00:00,10,108235.5479,17.88657799,21.81011722,24.04625914,15.294052,14.923571,6.238913033,6.475,0.016389217,0.000544953,0.004495641,0.337330329,0.160049074,0.6931295
187, 01/08  20:00:00,8.9,110711.3155,18.29571355,22.37540724,23.81722883,15.324564,14.978424,6.238913033,6.475,0.016764102,0.000557418,0.004598474,0.345046384,0.163710018,0.703074762
188, 01/08  21:00:00,8.9,113529.2153,18.76138851,22.86310043,23.86585332,15.30414,14.945692,6.238913033,6.475,0.017190794,0.000571606,0.004715518,0.35382874,0.167876877,0.715345816
189, 01/08  22:00:00,9.4,110711.6649,18.29577129,22.70761168,23.86098297,15.317636,14.957652,6.238913033,6.475,0.016764155,0.00055742,0.004598489,0.345047473,0.163710535,0.646928669
190, 01/08  23:00:00,9.4,112146.072,18.53281573,22.72787655,23.85263397,15.315342,14.958492,6.238913033,6.475,0.016981356,0.000564642,0.004658068,0.349517992,0.165831608,0.706275246
191, 01/09  00:00:00,8.9,109351.9098,18.07106354,22.46116039,23.84887749,15.31857,14.959213,6.238913033,6.475,0.016558259,0.000550574,0.00454201,0.340809618,0.16169985,0.702826463
192, 01/09  01:00:00,7.8,80219.13652,13.25669681,21.12825822,22.57056811,15.873181,15.504933,6.238913033,6.475,0.012146923,0.000403894,0.00333196,0.250013496,0.118620904,-0.161274005
193, 01/09  02:00:00,10,83063.96183,13.72682137,18.48837658,22.26267579,15.94742,15.607645,6.238913033,6.475,0.012577691,0.000418217,0.003450121,0.258879768,0.122827577,-0.474278041
194, 01/09  03:00:00,8.3,86023.86878,14.21596387,17.78965597,22.29642489,15.91457,15.566642,6.238913033,6.475,0.013025886,0.00043312,0.003573063,0.268104708,0.127204424,-0.440674623
195, 01/09  04:00:00,6.1,84552.81574,13.97286347,19.30732508,22.2994881,15.939285,15.58414,6.238913033,6.475,0.012803136,0.000425713,0.003511962,0.263519977,0.125029162,-0.504129406
196, 01/09  05:00:00,7.2,84649.73947,13.9888807,19.39213083,22.29118389,15.932374,15.583018,6.238913033,6.475,0.012817813,0.000426201,0.003515988,0.263822053,0.125172484,-0.452474758
197, 01/09  06:00:00,6.7,81822.90823,13.52172977,18.46112188,22.27624156,15.940487,15.587531,6.238913033,6.475,0.012389769,0.000411969,0.003398573,0.255011861,0.120992418,-0.468948068
198, 01/09  07:00:00,6.1,106227.1359,17.55467579,22.19112992,23.30453796,15.470114,15.124193,6.238913033,6.475,0.0160851,0.000534841,0.004412221,0.331070849,0.157079213,0.443489467
199, 01/09  08:00:00,6.1,108754.5836,17.97235177,22.63686721,23.57091901,15.443232,15.084638,6.238913033,6.475,0.01646781,0.000547566,0.0045172,0.338947972,0.160816577,0.582763649
200, 01/09  09:00:00,7,129280.8561,21.36444229,23.01930756,24.60374666,14.971353,14.616092,6.238913033,6.475,0.019575935,0.000650914,0.005369773,0.402920802,0.191168998,0.192032298
201, 01/09  10:00:00,7.2,132247.9985,21.85478049,23.70078807,24.9190951,14.908082,14.54601,6.238913033,6.475,0.020025225,0.000665853,0.005493016,0.412168291,0.195556544,-0.209860918
202, 01/09  11:00:00,8,131029.1417,21.65335704,23.61203822,24.92953949,14.902261,14.539338,6.238913033,6.475,0.019840663,0.000659716,0.00544239,0.408369564,0.193754207,-0.185143661
203, 01/09  12:00:00,8,132313.2952,21.86557116,23.79513206,24.93471888,14.884834,14.523065,6.238913033,6.475,0.020035112,0.000666182,0.005495728,0.412371797,0.195653099,-0.152457095
204, 01/09  13:00:00,9,132266.1467,21.85777959,24.02477502,24.9543409,14.889312,14.518354,6.238913033,6.475,0.020027973,0.000665944,0.00549377,0.412224852,0.19558338,-0.218272802
205, 01/09  14:00:00,9,130807.2794,21.61669295,23.88294199,24.96923626,14.885348,14.515825,6.238913033,6.475,0.019807068,0.000658599,0.005433175,0.4076781,0.193426137,-0.23436339
206, 01/09  15:00:00,11,132255.0696,21.85594903,24.37422591,24.9553387,14.882605,14.513059,6.238913033,6.475,0.020026295,0.000665889,0.00549331,0.412190329,0.195567,-0.163926827
207, 01/09  16:00:00,10.7,128114.6063,21.17171246,23.80118503,24.91221608,14.901611,14.531703,6.238913033,6.475,0.019399339,0.000645042,0.005321332,0.39928603,0.189444452,-0.116381158
208, 01/09  17:00:00,10,128209.3809,21.18737453,23.96596509,24.89370126,14.910384,14.542637,6.238913033,6.475,0.01941369,0.000645519,0.005325269,0.399581408,0.189584596,-0.099742155
209, 01/09  18:00:00,10,127718.5748,21.10626586,22.90658,24.85028816,14.922751,14.555932,6.238913033,6.475,0.019339371,0.000643048,0.005304883,0.398051746,0.188858836,-0.050358772
210, 01/09  19:00:00,9.4,108270.7481,17.89239504,21.63699855,24.01455316,15.306839,14.93569,6.238913033,6.475,0.016394547,0.00054513,0.004497103,0.337440035,0.160101124,0.69816596
211, 01/09  20:00:00,8.9,110768.6366,18.30518621,21.21503719,23.80200322,15.334796,14.986921,6.238913033,6.475,0.016772782,0.000557707,0.004600855,0.345225033,0.163794779,0.695214706
212, 01/09  21:00:00,8.3,113574.2454,18.76883,21.6874565,23.85532525,15.309532,14.949825,6.238913033,6.475,0.017197612,0.000571833,0.004717388,0.353969082,0.167943463,0.710806447
213, 01/09  22:00:00,7.8,110721.6287,18.29741786,21.63269831,23.84164769,15.32664,14.964606,6.238913033,6.475,0.016765664,0.00055747,0.004598903,0.345078527,0.163725268,0.639300777
214, 01/09  23:00:00,6.7,113567.6272,18.7677363,21.7498022,23.83977428,15.321696,14.962804,6.238913033,6.475,0.01719661,0.000571799,0.004717113,0.353948456,0.167933677,0.700572856
215, 01/10  00:00:00,6.7,109366.3495,18.07344979,21.24888389,23.83242943,15.327488,14.966719,6.238913033,6.475,0.016560445,0.000550647,0.00454261,0.340854621,0.161721202,0.696111482
216, 01/10  01:00:00,6.7,80235.90758,13.25946832,19.65999289,22.56190596,15.878564,15.508798,6.238913033,6.475,0.012149462,0.000403978,0.003332656,0.250065765,0.118645703,-0.172859505
217, 01/10  02:00:00,6.7,83071.93104,13.72813833,19.16240273,22.23938911,15.955945,15.615216,6.238913033,6.475,0.012578898,0.000418257,0.003450452,0.258904605,0.122839362,-0.498333354
218, 01/10  03:00:00,6.1,86052.01097,14.22061454,21.07106279,22.30014392,15.917838,15.567652,6.238913033,6.475,0.013030147,0.000433262,0.003574232,0.268192417,0.127246038,-0.438309842
219, 01/10  04:00:00,6.1,83167.38163,13.74391212,18.55129532,22.29363462,15.942198,15.585732,6.238913033,6.475,0.012593351,0.000418738,0.003454417,0.25920209,0.122980505,-0.511242232
220, 01/10  05:00:00,6.1,84644.27912,13.98797835,20.6754552,22.28061077,15.937232,15.586397,6.238913033,6.475,0.012816986,0.000426174,0.003515761,0.263805035,0.12516441,-0.464182624
221, 01/10  06:00:00,6.1,81836.43809,13.52396566,18.64536748,22.2731605,15.944278,15.58967,6.238913033,6.475,0.012391817,0.000412037,0.003399135,0.255054029,0.121012425,-0.473725752
222, 01/10  07:00:00,4.4,106248.7456,17.55824692,22.3072718,23.28176586,15.478728,15.131515,6.238913033,6.475,0.016088372,0.00053495,0.004413118,0.331138198,0.157111168,0.420139136
223, 01/10  08:00:00,5.6,108784.9869,17.9773761,22.47526014,23.56912672,15.447212,15.087068,6.238913033,6.475,0.016472414,0.000547719,0.004518463,0.339042728,0.160861535,0.579593949
224, 01/10  09:00:00,6.8,129286.7577,21.36541756,23.60577817,24.59937207,14.975432,14.618711,6.238913033,6.475,0.019576828,0.000650943,0.005370019,0.402939195,0.191177725,0.196526575
225, 01/10  10:00:00,6.8,132252.6812,21.85555433,23.96552923,24.89944525,14.914081,14.550995,6.238913033,6.475,0.020025934,0.000665876,0.00549321,0.412182885,0.195563468,-0.185052533
226, 01/10  11:00:00,7.1,131043.3026,21.65569721,23.47996658,24.9099183,14.911716,14.547233,6.238913033,6.475,0.019842808,0.000659787,0.005442978,0.408413698,0.193775147,-0.164066022
227, 01/10  12:00:00,7.5,132348.8084,21.87143993,23.79370759,24.93892031,14.887018,14.524516,6.238913033,6.475,0.02004049,0.00066636,0.005497203,0.412482478,0.195705612,-0.156718687
228, 01/10  13:00:00,8.4,132270.6976,21.85853164,23.88017718,24.96302942,14.887189,14.515409,6.238913033,6.475,0.020028662,0.000665967,0.005493959,0.412239036,0.195590109,-0.227187455
229, 01/10  14:00:00,8.3,133572.5524,22.07367102,23.18564389,24.97562784,14.881349,14.511302,6.238913033,6.475,0.020225791,0.000672522,0.005548032,0.416296438,0.197515176,-0.241231996
230, 01/10  15:00:00,9.7,132230.5623,21.85189905,23.83609524,24.97111658,14.879766,14.508939,6.238913033,6.475,0.020022584,0.000665765,0.005492292,0.412113949,0.195530761,-0.180930677
231, 01/10  16:00:00,10,128099.1288,21.16915471,23.81199986,24.91471218,14.894965,14.525098,6.238913033,6.475,0.019396996,0.000644964,0.00532069,0.399237793,0.189421565,-0.118987813
232, 01/10  17:00:00,8.9,128161.6298,21.17948337,23.46828199,24.88007251,14.91771,14.550472,6.238913033,6.475,0.01940646,0.000645279,0.005323286,0.399432585,0.189513986,-0.085776715
233, 01/10  18:00:00,8.3,129148.8646,21.3426299,23.89594909,24.8584006,14.92092,14.555484,6.238913033,6.475,0.019555948,0.000650249,0.005364291,0.402509433,0.190973821,-0.06013661
234, 01/10  19:00:00,7.8,108260.8064,17.89075211,22.75091482,24.02246606,15.302262,14.932386,6.238913033,6.475,0.016393042,0.00054508,0.004496691,0.33740905,0.160086424,0.698201351
235, 01/10  20:00:00,7.2,110749.5899,18.30203863,22.04224548,23.79993668,15.332121,14.98621,6.238913033,6.475,0.016769898,0.000557611,0.004600064,0.345165672,0.163766615,0.698024616
236, 01/10  21:00:00,6.7,113563.5677,18.76706544,20.8991905,23.85308493,15.308645,14.95079,6.238913033,6.475,0.017195995,0.000571779,0.004716945,0.353935804,0.167927674,0.713203281
237, 01/10  22:00:00,6.7,110724.3425,18.29786633,22.42351479,23.84535317,15.323392,14.963754,6.238913033,6.475,0.016766075,0.000557484,0.004599015,0.345086985,0.163729281,0.643602744
238, 01/10  23:00:00,6.7,112162.3986,18.53551379,20.99390848,23.83171916,15.322129,14.965685,6.238913033,6.475,0.016983828,0.000564724,0.004658746,0.349568876,0.16585575,0.701678799
239, 01/11  00:00:00,6.7,109369.3187,18.07394047,22.85564451,23.81816706,15.329292,14.970786,6.238913033,6.475,0.016560895,0.000550661,0.004542733,0.340863875,0.161725593,0.695570384
240, 01/11  01:00:00,5.6,80253.91055,13.26244342,20.35346717,22.55017832,15.880945,15.513382,6.238913033,6.475,0.012152188,0.000404069,0.003333404,0.250121874,0.118672324,-0.183907016
241, 01/11  02:00:00,6.1,83088.10389,13.73081099,20.62717958,22.24097634,15.955028,15.615876,6.238913033,6.475,0.012581347,0.000418339,0.003451124,0.25895501,0.122863277,-0.495679714
242, 01/11  03:00:00,5.6,86050.63006,14.22038633,18.7406052,22.29613134,15.917051,15.569204,6.238913033,6.475,0.013029938,0.000433255,0.003574175,0.268188113,0.127243996,-0.440765705
