,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_our,CH4:Facility [kg](Hourly)_our,PM2.5:Facility [kg](Hourly)_our,SO2:Facility [kg](Hourly)_our,NOx:Facility [kg](Hourly)_our,Reward_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_easy,CH4:Facility [kg](Hourly)_easy,PM2.5:Facility [kg](Hourly)_easy,SO2:Facility [kg](Hourly)_easy,NOx:Facility [kg](Hourly)_easy,Reward_easy
6682,6682, 10/06  11:00:00,19.4,136291.56216557915,22.523003801522485,24.44245233288816,24.12849524181176,10.0,10.0,3.666898,4.150252249999999,0.0206375082162614,0.0006862117695494,0.005660968164472,0.4247705894586083,0.2015358049231132,0.0417008969787808,6682,19.4,158545.2171,26.20055469,24.28956294,25.15098027,14.812812,14.444787,6.238913033,6.475,0.024007196,0.000798256,0.00658529,0.494127034,0.234442525,-0.708626809
6683,6683, 10/06  12:00:00,20.0,137395.7579291236,22.7054788204068,25.023217432813908,24.218626674752244,10.0,10.0,3.36087975,4.1610815,0.0208047074821618,0.0006917712635987,0.0057068317305318,0.4282119608678571,0.2031685911239807,-0.4320993322456279,6683,20.0,161061.1094,26.61632107,24.72827517,25.17340064,14.806958,14.437468,6.238913033,6.475,0.024388157,0.000810923,0.006689789,0.501968143,0.238162802,-0.763208016
6684,6684, 10/06  13:00:00,22.2,137361.74286483292,22.6998576255936,23.635465176696123,23.93220040677289,10.0,10.0,3.74160675,4.07602225,0.0207995568612604,0.0006916000018046,0.0057054188903456,0.4281059484436128,0.2031182926810513,0.547420415430464,6684,22.2,159488.9077,26.35650525,24.17206971,25.23008905,14.780932,14.411127,6.238913033,6.475,0.024150091,0.000803008,0.006624487,0.49706817,0.23583797,-0.79115599
6685,6685, 10/06  14:00:00,22.2,139263.77047870774,23.014179176372053,24.58973282825298,24.237184768944623,10.0,10.0,3.414306,4.20567875,0.0210875652301219,0.0007011764841188,0.0057844209767478,0.4340338678090876,0.2059308414555862,-0.1722353902011373,6685,22.2,164433.9569,27.1737045,24.44985032,25.21894882,14.776865,14.410516,6.238913033,6.475,0.024898879,0.000827905,0.006829883,0.512480066,0.243150268,-0.881413676
6686,6686, 10/06  15:00:00,24.4,141284.33829628662,23.34809021175424,24.320808850221304,23.74798304430396,10.0,10.0,3.4101522500000003,4.1871825000000005,0.0213935231652591,0.0007113498022286,0.0058683467158598,0.4403312333192971,0.2089186769095726,0.2505770023147406,6686,24.4,169439.5772,28.00091349,24.28415319,25.20840931,14.786241,14.414566,6.238913033,6.475,0.025656839,0.000853108,0.007037795,0.528080741,0.250552133,-0.88400799
6687,6687, 10/06  16:00:00,25.6,139452.92366987123,23.04543788363135,23.83907521321652,24.590720239683723,10.0,10.0,3.585014,4.15066875,0.0211162071392375,0.0007021288478893,0.0057922775907331,0.4346233886219086,0.2062105443222142,0.0487027100520318,6687,25.6,170663.3203,28.20314442,24.06052103,25.17603981,14.79498,14.427612,6.238913033,6.475,0.02584214,0.000859269,0.007088624,0.531894697,0.252361695,-0.855095439
6688,6688, 10/06  17:00:00,22.8,136930.88545491864,22.628655836376275,25.056972952791384,23.985938077005947,10.0,10.0,3.3661937500000003,4.32053,0.0207343156739421,0.0006894306861039,0.0056875229176075,0.4267631246247797,0.202481179175751,-0.2298815848445916,6688,22.8,166398.6568,27.49838302,24.53659261,25.1379338,14.805522,14.440167,6.238913033,6.475,0.025196377,0.000837797,0.006911488,0.518603312,0.246055491,-0.653335967
6689,6689, 10/06  18:00:00,20.0,131634.37724150816,21.75337586504165,24.7024458062198,23.97763850261384,10.0,10.0,3.26927425,4.1515745,0.0199323090784131,0.0006627633985932,0.0054675286354776,0.4102558597572051,0.1946491752782922,-0.0029541403175623,6689,20.0,152234.362,25.15764777,24.3222988,25.10744144,14.805288,14.454991,6.238913033,6.475,0.023051595,0.000766482,0.006323164,0.474458423,0.225110595,-0.620420447
6690,6690, 10/06  19:00:00,18.3,107195.18454137814,17.71465166711632,21.612496685707253,21.86543989135184,10.0,10.0,3.47074125,3.977555,0.0162316835067802,0.0005397149764998,0.004452429170459,0.3340878995094906,0.1585106770893289,-0.9020777590605324,6690,18.3,130741.2779,21.60578581,22.35655573,24.25729505,15.197063,14.839006,6.238913033,6.475,0.019797074,0.000658267,0.005430433,0.407472398,0.19332854,0.392572612
6691,6691, 10/06  20:00:00,17.8,104415.59452096994,17.255307628486328,21.24055905931846,21.840802423573795,10.0,10.0,3.57287375,4.14362375,0.0158107930938116,0.0005257200720742,0.0043369768976565,0.3254249414168417,0.154400467306579,-1.000609629005244,6691,17.8,131418.0858,21.71763239,22.8584346,24.06190961,15.238406,14.893879,6.238913033,6.475,0.019899558,0.000661674,0.005458545,0.409581759,0.194329343,0.49543844
6692,6692, 10/06  21:00:00,17.2,102551.30020042745,16.947221732327016,21.06590578491121,21.8488386429078,10.0,10.0,3.6053515,4.07722675,0.015528498366637,0.0005163335723941,0.0042595420907608,0.3196146228257385,0.1516437151604142,-1.0222594707946888,6692,17.2,131031.3227,21.65371746,22.0855649,24.06089219,15.208348,14.870038,6.238913033,6.475,0.019840993,0.000659727,0.00544248,0.408376361,0.193757432,0.501923454
6693,6693, 10/06  22:00:00,16.1,104784.5433374121,17.316278648726,20.27468012786599,21.902117232100743,10.0,10.0,3.624973,4.21256825,0.0158666599729472,0.0005275776853863,0.0043523014523906,0.326574818956948,0.1549460359060993,-1.1638042451320596,6693,16.1,130183.6537,21.51363504,22.77381695,24.05986632,15.211348,14.873308,6.238913033,6.475,0.019712638,0.000655459,0.005407272,0.405734489,0.192503975,0.508514382
6694,6694, 10/06  23:00:00,16.1,104075.3048232952,17.199072700714087,21.32554999688548,21.22555492643786,10.0,10.0,3.571602,4.11851175,0.0157592658288798,0.0005240067540089,0.004322842720055,0.3243643837919142,0.1538972772554986,-1.2113335848945723,6694,16.1,129909.5477,21.46833737,22.36628275,24.03680828,15.226127,14.882813,6.238913033,6.475,0.019671132,0.000654079,0.005395887,0.404880202,0.192098651,0.51376809
6695,6695, 10/07  00:00:00,15.6,97767.30246982852,16.15663721366217,20.59807760123902,21.152131800923588,10.0,10.0,3.52524725,4.1873595,0.0148040970104337,0.0004922467140731,0.0040608353005421,0.3047046643242256,0.1445695660490021,-1.3908326688634536,6695,15.6,113817.9902,18.80911031,21.51515939,24.09008314,15.225694,14.874878,6.238913033,6.475,0.01723452,0.00057306,0.004727512,0.354728745,0.168303891,0.51906074
6696,6696, 10/07  01:00:00,14.4,82010.97248956081,13.552808521666744,21.19087190519028,19.12186523624944,9.999999999999998,9.999999999999998,2.9828975,3.345734,0.0124182457936808,0.000412915470777,0.0034063847902541,0.2555979884076958,0.1212705107388164,-1.2573911229662953,6696,14.4,85927.13824,14.19997856,21.86028525,22.81019059,15.78221,15.418408,6.238913033,6.475,0.013011239,0.000432633,0.003569046,0.267803234,0.127061387,0.064707562
6697,6697, 10/07  02:00:00,13.9,74135.43975357251,12.251329171564494,23.719713372600257,23.36719467780126,20.637358999999964,17.29053999999997,2.566911,2.970868749999999,0.0112257187658599,0.0003732631022148,0.0030792688676812,0.2310528542158804,0.109624875426357,1.515763038237436,6697,13.9,83240.88736,13.75605938,22.95830113,22.41317322,15.876885,15.543661,6.238913033,6.475,0.012604482,0.000419108,0.00345747,0.25943118,0.123089199,-0.312782763
6698,6698, 10/07  03:00:00,13.9,94826.69953070098,15.67068481775174,25.488938975403297,23.67886621707957,9.999999999999998,9.999999999999998,2.7846662499999995,3.5950769999999994,0.0143588257379299,0.0004774411287944,0.0039386952402313,0.2955398882810878,0.1402212647244024,-0.3310343235820285,6698,13.9,86267.39842,14.25620861,23.10404882,22.49078452,15.836125,15.488872,6.238913033,6.475,0.013062761,0.000434346,0.003583179,0.2688637,0.127564534,-0.228437249
6699,6699, 10/07  04:00:00,12.8,80287.96586481384,13.268071270566216,21.133404014357986,19.3040606479126,9.999999999999998,9.999999999999998,3.18016225,3.555356999999999,0.01215734509807,0.0004042403378038,0.0033348184695304,0.2502280115140001,0.1187226822343315,-1.1817013858652123,6699,12.8,84914.75426,14.032676,21.29077157,22.48840896,15.863378,15.510127,6.238913033,6.475,0.012857942,0.000427536,0.003526995,0.264648006,0.125564364,-0.364278419
6700,6700, 10/07  05:00:00,12.2,72500.48388192817,11.981142839210108,23.33815821943343,22.69599172898881,24.324015000000006,13.617435,2.7271162500000004,2.964068250000001,0.0109781508702531,0.0003650312942878,0.0030113597983842,0.2259572990817079,0.1072072485214331,1.234238878205013,6700,12.2,87927.01137,14.53046968,21.95904019,22.48242664,15.851877,15.505414,6.238913033,6.475,0.013314063,0.000442702,0.003652112,0.274036102,0.130018621,-0.246244678
6701,6701, 10/07  06:00:00,12.2,94452.3502626258,15.608821340262862,24.62377094555244,23.18574071945646,9.999999999999998,9.999999999999998,2.9771642500000004,3.7888795,0.0143021411129032,0.0004755563248521,0.0039231463738503,0.2943731795227678,0.1396677104187275,0.0741774206998815,6701,12.2,82014.66562,13.55341883,21.93386678,22.47721884,15.860509,15.50863,6.238913033,6.475,0.012418805,0.000412934,0.003406538,0.255609499,0.121275972,-0.255497831
6702,6702, 10/07  07:00:00,13.3,97391.79768398398,16.094582779882977,20.708693057721128,21.61708195664629,10.0,10.0,3.4724545,3.9349455,0.0147472374148727,0.0004903560922365,0.0040452384388986,0.3035343542427112,0.144014303066722,-1.1771104061643132,6702,13.3,106380.8385,17.58007607,22.55979582,23.50672429,15.387036,15.044548,6.238913033,6.475,0.016108374,0.000535615,0.004418605,0.331549883,0.157306495,0.605517911
6703,6703, 10/07  08:00:00,14.4,93392.56627377114,15.43368563537772,26.89478021796405,27.596436248556973,22.135351,18.636388,3.1134,3.676247,0.014141666756091,0.0004702204387945,0.0038791274828288,0.2910702232539294,0.1381005963887411,-1.3552268107659913,6703,14.4,108916.9522,17.99918417,24.40594756,23.7933879,15.34836,14.99327,6.238913033,6.475,0.016492397,0.000548384,0.004523944,0.339454015,0.161056673,0.691980469
6704,6704, 10/07  09:00:00,16.1,148921.20957209772,24.61012931412995,24.183754134466767,24.454592379214127,10.0,10.0,3.55307425,4.1913305,0.0225499116547358,0.0007498005387873,0.0061855496628479,0.4641325476626222,0.2202114009433242,0.0227885347597269,6704,16.1,141671.7468,23.41211181,23.97280798,24.79679376,14.88736,14.53581,6.238913033,6.475,0.021452185,0.0007133,0.005884438,0.441538643,0.209491542,-0.200910878
6705,6705, 10/07  10:00:00,16.7,135327.56863882867,22.363698049041155,23.65465422528356,23.650027494906155,10.0,10.0,3.515451,4.159326,0.0204915386198122,0.0006813581770503,0.0056209279992631,0.4217661767709424,0.2001103372839772,0.6126258468169041,6705,16.7,151397.2861,25.01931591,23.98664342,25.02642151,14.832361,14.471572,6.238913033,6.475,0.022924844,0.000762267,0.006288395,0.471849566,0.223872802,-0.51754497
6706,6706, 10/07  11:00:00,18.3,135603.828286045,22.40935162425589,24.633780517248425,24.32579141046331,10.0,10.0,3.43197425,4.14290825,0.0205333703418107,0.0006827491114439,0.0056324026426172,0.4226271763172616,0.2005188454079202,-0.2147295008003626,6706,18.3,155289.638,25.66255057,24.27294112,25.06641102,14.841407,14.481045,6.238913033,6.475,0.02351423,0.000781865,0.006450067,0.483980593,0.229628465,-0.598044276
6707,6707, 10/07  12:00:00,20.6,136448.5483865222,22.54894672267553,25.37593509001708,24.463874681397897,10.0,10.0,3.2240839999999995,4.02179325,0.0206612793461323,0.0006870021764591,0.005667488700189,0.425259857675564,0.2017679421434728,-0.7267659920258334,6707,20.6,159845.4341,26.41542339,24.49796445,25.07686919,14.829227,14.469735,6.238913033,6.475,0.024204077,0.000804803,0.006639295,0.498179331,0.23636517,-0.644305663
6708,6708, 10/07  13:00:00,21.1,138409.16402707185,22.87295029871332,24.69531354568099,24.300654833731286,10.0,10.0,3.64589175,4.21369825,0.0209581592171079,0.0006968736425039,0.0057489242824625,0.4313703743363554,0.2046671256658026,-0.2482863361228116,6708,21.1,160648.1913,26.54808387,24.29895129,25.0706826,14.830421,14.471953,6.238913033,6.475,0.024325632,0.000808844,0.006672638,0.50068123,0.237552215,-0.646272015
6709,6709, 10/07  14:00:00,20.6,138130.33352708275,22.82687187455082,24.5028643988311,24.75582603918106,10.0,10.0,3.58247325,4.0771515,0.0209159382120578,0.0006954697641731,0.0057373428568875,0.4305013623890455,0.2042548159940993,-0.4272826202505064,6709,20.6,161442.4355,26.67933753,24.24121597,25.07031446,14.830597,14.471356,6.238913033,6.475,0.024445898,0.000812843,0.006705628,0.503156596,0.238726673,-0.651902326
6710,6710, 10/07  15:00:00,19.4,137711.48498927988,22.757654623979327,22.52638183863778,23.895842468902195,10.0,10.0,3.679726,4.35987225,0.0208525154292903,0.000693360911712,0.0057199456812989,0.4291959658005153,0.203635460137686,0.140040061733969,6710,19.4,160340.6698,26.49726409,23.5570868,25.07443009,14.832593,14.472404,6.238913033,6.475,0.024279066,0.000807296,0.006659865,0.499722798,0.23709748,-0.622004459
6711,6711, 10/07  16:00:00,18.9,135839.5370712549,22.44830392461096,23.85246916995573,23.3127312174349,10.0,10.0,3.5667715,4.3595565,0.0205690617809146,0.0006839358770809,0.0056421929767212,0.4233617937656444,0.2008673905342649,0.5528572057622316,6711,18.9,158734.4713,26.23183009,24.00370899,25.06976386,14.827044,14.467844,6.238913033,6.475,0.024035853,0.000799209,0.006593151,0.494716869,0.234722377,-0.623024972
6712,6712, 10/07  17:00:00,18.3,135254.04022356664,22.35154703433304,24.72116555718484,24.13961364720748,10.0,10.0,3.37781825,4.08915775,0.0204804048177632,0.000680987970244,0.0056178739435948,0.4215370157884389,0.2000016100222224,-0.1645064445267541,6712,18.3,157089.9371,25.96006087,24.46145962,25.04773264,14.83933,14.479914,6.238913033,6.475,0.023786835,0.000790929,0.006524844,0.489591462,0.232290587,-0.569467964
6713,6713, 10/07  18:00:00,17.2,135029.93946343803,22.31451303023109,24.56557514880241,23.511820152944225,10.0,10.0,3.5803122500000004,4.31634975,0.0204464710862472,0.0006798596496296,0.0056085657571703,0.420838576277838,0.199670229807932,0.1591882102770307,6713,17.2,153258.7615,25.32693597,24.17434382,25.01741949,14.85139,14.493392,6.238913033,6.475,0.023206711,0.00077164,0.006365713,0.477651099,0.226625386,-0.492964506
6714,6714, 10/07  19:00:00,16.7,109545.27539345717,18.10301837415423,22.17363700450345,20.872856742324547,10.0,10.0,3.45479525,4.447663,0.0165875383997619,0.0005515474038092,0.0045500418860655,0.341412266921951,0.1619857818132793,-0.9410453098281096,6714,16.7,129493.251,21.39954182,23.01348304,24.1821686,15.233258,14.870056,6.238913033,6.475,0.019608096,0.000651983,0.005378595,0.403582758,0.191483069,0.440409933
6715,6715, 10/07  20:00:00,16.1,107761.81458195936,17.808290703570854,20.92432444734073,21.15912230672233,10.0,10.0,3.47249875,4.1434365,0.0163174836247939,0.0005425678912118,0.0044759645571681,0.3358538765994753,0.1593485590499407,-1.3769907203741707,6715,16.1,130148.9238,21.50789571,23.04851731,23.98585632,15.273177,14.922432,6.238913033,6.475,0.019707379,0.000655284,0.005405829,0.405626249,0.192452619,0.518781275
6716,6716, 10/07  21:00:00,16.1,107125.35082036888,17.70311122294814,20.12986618549264,21.129578451945484,10.0,10.0,3.70153625,4.272568000000001,0.0162211091618377,0.0005393633720387,0.0044495285765766,0.3338702535278475,0.1584074132118683,-1.4787986464475842,6716,16.1,130016.1051,21.48594663,21.3197764,23.97742137,15.251074,14.903373,6.238913033,6.475,0.019687267,0.000654616,0.005400313,0.405212302,0.192256219,0.519725527
6717,6717, 10/07  22:00:00,16.1,107508.6004643229,17.76644554130617,21.72658151118206,21.38943372646196,10.0,10.0,3.3816827499999995,4.31096625,0.0162791414974445,0.0005412929883126,0.0044654471264779,0.3350647014788833,0.1589741285994792,-1.0643620209180669,6717,16.1,129913.3974,21.46897355,22.55694051,23.98585565,15.252509,14.9041,6.238913033,6.475,0.019671715,0.000654098,0.005396046,0.4048922,0.192104344,0.516878899
6718,6718, 10/07  23:00:00,16.1,108599.739131908,17.946762796222885,21.04821814221351,21.42348413605076,10.0,10.0,3.47165525,4.31810625,0.0164443636348943,0.0005467867414402,0.0045107683566559,0.338465378730261,0.1605876071315349,-1.259877321376925,6718,16.1,129921.521,21.47031603,22.66668479,23.9834905,15.258175,14.907012,6.238913033,6.475,0.019672945,0.000654139,0.005396384,0.404917518,0.192116356,0.515844831
6719,6719, 10/08  00:00:00,16.7,117631.20358694743,19.439266844324123,24.951159338163777,22.75516693580824,9.999999999999998,9.999999999999998,3.059492,3.552645,0.0178119238780538,0.0005922590884208,0.0048858967354504,0.3666131262451138,0.1739425311610179,-0.1018410505542416,6719,16.7,130239.0693,21.52279279,23.47372092,23.98012774,15.258844,14.907826,6.238913033,6.475,0.019721029,0.000655738,0.005409574,0.405907199,0.192585918,0.510675898
6720,6720, 10/08  01:00:00,17.2,86378.59765645424,14.274584959433708,19.077006808558192,19.53772475775004,9.999999999999998,9.999999999999998,3.249551250000001,3.63367275,0.0130795992834721,0.0004349059428714,0.0035877972462511,0.2692102670197911,0.1277289652434535,-1.4567792179045378,6720,17.2,99410.52634,16.42818988,20.54604998,22.73388154,15.811654,15.446051,6.238913033,6.475,0.015052917,0.00050052,0.004129088,0.309825988,0.146999419,-0.158252653
6721,6721, 10/08  02:00:00,16.7,80315.53421149385,13.272627106358318,21.870463204546173,22.2172662745218,19.638689,13.570131000000003,2.624048,2.9775970000000003,0.0121615195456446,0.0004043791411431,0.003335963540659,0.2503139318944227,0.1187634478463054,-0.0725172420293681,6721,16.7,101081.8079,16.70437925,21.61444684,22.47113069,15.891436,15.542023,6.238913033,6.475,0.015305985,0.000508935,0.004198506,0.315034757,0.149470761,-0.44739935
6722,6722, 10/08  03:00:00,16.7,99538.139169182,16.44927867346845,25.92968797434062,25.16043336651975,9.999999999999998,9.999999999999998,3.0346675000000003,3.557253,0.0150722402201224,0.0005011626657706,0.0041343882778521,0.3102237099398703,0.1471881214013724,-1.506298516203877,6722,16.7,101122.4732,16.71109944,21.61056605,22.45075349,15.85838,15.51275,6.238913033,6.475,0.015312143,0.00050914,0.004200195,0.315161495,0.149530893,-0.468908326
6723,6723, 10/08  04:00:00,16.7,84147.09699100722,13.90581599698024,21.00525337848537,18.96470536551448,9.999999999999998,9.999999999999998,2.91099675,3.560624250000001,0.012741701525269,0.0004236706030157,0.0034951102594313,0.262255501530438,0.1244292211092498,-1.2503518103706082,6723,16.7,100949.0245,16.682436,21.54464639,22.4589008,15.860258,15.512805,6.238913033,6.475,0.015285879,0.000508266,0.00419299,0.31462092,0.149274413,-0.460847975
6724,6724, 10/08  05:00:00,16.7,82245.18477046902,13.591513515647591,22.069324795197755,22.424081585188176,18.200258,14.243276,2.7044180000000004,3.02707225,0.0124537106294696,0.0004140947016932,0.0034161129659744,0.2563279418034825,0.121616842968088,0.1764657373123831,6724,16.7,100955.0388,16.6834299,21.59965059,22.45459205,15.864702,15.518441,6.238913033,6.475,0.01528679,0.000508297,0.00419324,0.314639664,0.149283306,-0.466143411
6725,6725, 10/08  06:00:00,16.1,97491.0125836724,16.110978641279996,24.283540265483737,23.061271595177168,9.999999999999998,9.999999999999998,3.11949575,3.55531425,0.0147622607096018,0.00049085562743,0.0040493594011918,0.3038435705342711,0.1441610132104122,0.3136238175349903,6725,16.1,105233.4026,17.39045535,23.13175852,22.44742954,15.868527,15.520661,6.238913033,6.475,0.015934627,0.000529838,0.004370945,0.327973748,0.155609769,-0.532556476
6726,6726, 10/08  07:00:00,16.7,121891.6978746628,20.14333925727364,23.17089067276406,21.797957788366087,9.999999999999998,9.999999999999998,3.226816,3.6851985,0.0184570554215697,0.0006137101693085,0.0050628594332465,0.379891517373827,0.1802425700776009,-0.0105553744885316,6726,16.7,137663.1718,22.74967058,22.75817316,23.48835555,15.396287,15.054469,6.238913033,6.475,0.0208452,0.000693118,0.005717939,0.429045392,0.203564019,0.28380382
6727,6727, 10/08  08:00:00,16.7,111480.6292695852,18.42284729104908,26.29336892662386,28.92206628689555,17.267870999999996,24.804031000000005,2.7231195,2.9002280000000003,0.0168805930899081,0.0005612916798813,0.0046304282027652,0.347444051969474,0.1648476104917316,-1.4600034569375255,6727,16.7,137048.6512,22.64811733,25.25880099,23.73217904,15.34384,14.985648,6.238913033,6.475,0.020752148,0.000690024,0.005692414,0.427130157,0.202655321,0.405721633
6728,6728, 10/08  09:00:00,17.2,160308.2163833061,26.49190096324515,26.172756708297285,25.04344156950199,10.0,10.0,3.33981775,4.2187965,0.024274152267221,0.0008071327607505,0.0066585171893964,0.4996216529198494,0.2370494908947316,-1.406849577752577,6728,17.2,166094.7742,27.44816459,24.67520933,24.77491156,14.890081,14.539989,6.238913033,6.475,0.025150363,0.000836267,0.006898866,0.517656222,0.245606136,-0.342109111
6729,6729, 10/08  10:00:00,17.2,141586.06138412448,23.397951774322017,24.40627050964577,23.924040709205087,10.0,10.0,3.5771705000000003,4.17401975,0.0214392106062521,0.0007128689420105,0.0058808790015538,0.4412715930293022,0.2093648380981678,0.1437128908632998,6729,17.2,165326.0544,27.32112901,24.18375044,25.02503752,14.835762,14.473544,6.238913033,6.475,0.025033962,0.000832397,0.006866937,0.515260406,0.244469422,-0.650097705
6730,6730, 10/08  11:00:00,18.3,141175.3223768163,23.33007467264351,23.958352467080424,23.077878329944163,10.0,10.0,3.43168225,4.323798249999999,0.0213770157828649,0.0007108009200688,0.0058638186611531,0.4399914708597728,0.2087574738920799,0.4182368779585437,6730,18.3,166850.0586,27.5729799,24.09798444,25.05880346,14.836556,14.481598,6.238913033,6.475,0.02526473,0.00084007,0.006930237,0.520010165,0.246722984,-0.705796669
6731,6731, 10/08  12:00:00,18.9,137878.57625786506,22.785267465286204,24.248502438321243,24.03536524165666,10.0,10.0,3.57449075,4.17884575,0.0208778166832601,0.000694202196332,0.0057268859374453,0.4297167277282721,0.2038825398011286,0.1963723156368404,6731,18.9,169744.2557,28.05126344,24.17490488,25.05886837,14.843927,14.481604,6.238913033,6.475,0.025702974,0.000854642,0.00705045,0.529030311,0.251002664,-0.722542437
6732,6732, 10/08  13:00:00,18.9,137661.42675807336,22.74938219893813,24.41732811718599,23.627768186395954,10.0,10.0,3.44195975,4.3418565000000005,0.0208449355238185,0.0006931088744848,0.0057178664766238,0.4290399527352969,0.203561438490572,0.261429628261913,6732,18.9,165160.5415,27.293777,24.30078446,25.07313052,14.832328,14.4695,6.238913033,6.475,0.0250089,0.000831564,0.006860062,0.514744563,0.244224676,-0.628784706
6733,6733, 10/08  14:00:00,18.3,137183.77221190478,22.670446900316342,23.868836846314643,23.791204142447214,10.0,10.0,3.5834035,4.09388725,0.0207726082317657,0.0006907039407812,0.0056980267511374,0.4275512794828243,0.2028551255544834,0.5159476968559418,6733,18.3,157702.6756,26.06131961,24.05435675,25.0738934,14.832621,14.470542,6.238913033,6.475,0.023879617,0.000794014,0.006550294,0.491501142,0.23319665,-0.601635505
6734,6734, 10/08  15:00:00,18.3,135731.98747549852,22.43053070435004,23.273350925965985,24.81604372766372,10.0,10.0,3.647901,3.9312935,0.0205527764318379,0.0006833943776862,0.0056377258268258,0.4230266012969429,0.2007083557854843,-0.0397542703951014,6734,18.3,156300.7736,25.82964683,23.85375565,25.06884254,14.832998,14.471679,6.238913033,6.475,0.023667338,0.000786956,0.006492065,0.48713193,0.231123642,-0.590703609
6735,6735, 10/08  16:00:00,17.8,135425.02422291224,22.37980317290881,24.98464419207025,23.346250646871425,10.0,10.0,3.11261525,4.275905,0.020506295515876,0.0006818488542994,0.005624975887116,0.4220699099238936,0.2002544459086818,-0.1430348963912731,6735,17.8,154452.9826,25.52428823,24.6678232,25.05887886,14.834728,14.474817,6.238913033,6.475,0.023387542,0.000777652,0.006415316,0.481373046,0.228391294,-0.556191108
6736,6736, 10/08  17:00:00,17.2,133439.01939253727,22.05160387991052,23.470508742456715,23.718907403592446,10.0,10.0,3.58022825,4.33185825,0.0202055711690921,0.0006718495567103,0.0055424857465629,0.4158802645117945,0.1973177191171543,0.6684956922312437,6736,17.2,151858.8532,25.09559267,24.02549276,25.04222047,14.83803,14.480524,6.238913033,6.475,0.022994735,0.000764591,0.006307567,0.473288101,0.224555326,-0.514669213
6737,6737, 10/08  18:00:00,15.6,128619.41686168956,21.25513545296393,25.08931100713817,23.61974891280829,10.0,10.0,3.32767,4.26553175,0.0194757784713707,0.0006475834324641,0.0053423000853304,0.4008593389647145,0.1901909208030824,-0.1174703530997978,6737,15.6,143684.465,23.74472564,24.79355872,25.01221308,14.850368,14.495849,6.238913033,6.475,0.021756955,0.000723434,0.005968038,0.447811544,0.21246777,-0.446460171
6738,6738, 10/08  19:00:00,15.0,106905.4799750992,17.666776237823846,20.90855593185931,21.80902350145212,10.0,10.0,3.6409815,4.134868,0.0161878159314742,0.0005382563485414,0.0044403960827113,0.3331849971035613,0.1580822878183628,-1.1074418421772745,6738,15.0,124004.1075,20.4924277,22.67567058,24.20461735,15.192542,14.861188,6.238913033,6.475,0.01877692,0.000624346,0.0051506,0.38647512,0.183366213,0.504487979
6739,6739, 10/08  20:00:00,15.0,104441.26182812107,17.25954930601467,22.300270000255694,21.524093328334025,10.484647,10.0,3.2989935,4.192905499999999,0.0158146796826349,0.0005258493039061,0.0043380430077395,0.3255049369573959,0.1544384218308703,-0.6255302577880074,6739,15.0,123415.1898,20.39510549,22.7452339,24.0187684,15.243428,14.91083,6.238913033,6.475,0.018687745,0.000621381,0.005126139,0.38463968,0.182495374,0.601848356
6740,6740, 10/08  21:00:00,14.4,105432.29010318102,17.42332271393462,21.27760131906265,21.918978245457183,10.0,10.0,3.46535675,4.01747225,0.0159647429282542,0.0005308390131405,0.0043792060806844,0.3285936069959412,0.1559038660443068,-0.966853388078627,6740,14.4,116078.4814,19.18267013,22.17890389,24.00708396,15.245182,14.88983,6.238913033,6.475,0.017576808,0.000584441,0.004821403,0.361773863,0.171646504,0.70682598
6741,6741, 10/08  22:00:00,14.4,103192.5007958744,17.053184003353337,20.6872906878596,21.935446194575555,10.0,10.0,3.5676885,4.022486000000001,0.0156255900893126,0.0005195619409611,0.0042861748191572,0.3216130088634472,0.152591865405868,-1.0509503162874432,6741,14.4,115371.9732,19.06591538,22.68961486,24.00996588,15.245651,14.89666,6.238913033,6.475,0.017469827,0.000580884,0.004792058,0.359571937,0.170601783,0.601710942
